Book,Line,Word,Text,Length,Foot
3,1,1,Αὐ,long,1
3,1,1,τὰρ,short,1
3,1,2,ἐ,short,1
3,1,2,πεὶ,long,2
3,1,3,κό,long,2
3,1,3,σμη,long,3
3,1,3,θεν,short,3
3,1,4,ἅμ’,short,3
3,1,5,ἡ,long,4
3,1,5,γε,short,4
3,1,5,μό,short,4
3,1,5,νε,long,5
3,1,5,σσιν,short,5
3,1,6,ἕ,short,5
3,1,6,κα,long,6
3,1,6,"στοι,",long,6
3,2,1,Τρῶ,long,1
3,2,1,ες,long,1
3,2,2,μὲν,long,2
3,2,3,κλα,long,2
3,2,3,γγῇ,long,3
3,2,4,τ’ἐ,short,3
3,2,4,νο,short,3
3,2,4,πῇ,long,4
3,2,5,τ’ἴ,short,4
3,2,5,σαν,short,4
3,2,6,ὄ,long,5
3,2,6,ρνι,long,5
3,2,6,θες,long,6
3,2,7,ὣς,long,6
3,3,1,ἠ,long,1
3,3,1,ΰ,short,1
3,3,1,τε,short,1
3,3,2,περ,long,2
3,3,3,κλα,long,2
3,3,3,γγὴ,long,3
3,3,4,γε,short,3
3,3,4,ρά,short,3
3,3,4,νων,long,4
3,3,5,πέ,short,4
3,3,5,λει,short,4
3,3,6,οὐ,long,5
3,3,6,ρα,short,5
3,3,6,νό,short,5
3,3,6,θι,long,6
3,3,7,πρό·,long,6
3,4,1,αἵ,long,1
3,4,2,τ’ἐ,short,1
3,4,2,πεὶ,short,1
3,4,3,οὖν,long,2
3,4,4,χει,long,2
3,4,4,μῶ,long,3
3,4,4,να,short,3
3,4,5,φύ,short,3
3,4,5,γον,long,4
3,4,6,καὶ,short,4
3,4,7,ἀ,short,4
3,4,7,θέ,long,5
3,4,7,σφα,short,5
3,4,7,τον,short,5
3,4,8,ὄ,long,6
3,4,8,μβρον,long,6
3,5,1,κλα,long,1
3,5,1,γγῇ,long,1
3,5,2,ταί,long,2
3,5,3,γε,short,2
3,5,4,πέ,short,2
3,5,4,το,long,3
3,5,4,νται,short,3
3,5,5,ἐπ’,short,3
3,5,6,ὠ,long,4
3,5,6,κε,short,4
3,5,6,α,short,4
3,5,6,νοῖ,long,5
3,5,6,ο,short,5
3,5,7,ῥο,short,5
3,5,7,ά,long,6
3,5,7,ων,long,6
3,6,1,ἀ,long,1
3,6,1,νδρά,short,1
3,6,1,σι,short,1
3,6,2,Πυ,long,2
3,6,2,γμαί,long,2
3,6,2,οι,long,3
3,6,2,σι,short,3
3,6,3,φό,short,3
3,6,3,νον,long,4
3,6,4,καὶ,long,4
3,6,5,κῆ,long,5
3,6,5,ρα,short,5
3,6,6,φέ,short,5
3,6,6,ρου,long,6
3,6,6,σαι·,long,6
3,7,1,ἠ,long,1
3,7,1,έ,short,1
3,7,1,ρι,short,1
3,7,1,αι,long,2
3,7,2,δ’ἄ,short,2
3,7,2,ρα,short,2
3,7,3,ταί,long,3
3,7,4,γε,short,3
3,7,5,κα,short,3
3,7,5,κὴν,long,4
3,7,6,ἔ,short,4
3,7,6,ρι,short,4
3,7,6,δα,long,5
3,7,7,προ,short,5
3,7,7,φέ,short,5
3,7,7,ρο,long,6
3,7,7,νται.,long,6
3,8,1,Οἳ,long,1
3,8,2,δ’ἄρ’,short,1
3,8,3,ἴ,short,1
3,8,3,σαν,long,2
3,8,4,σι,long,2
3,8,4,γῇ,long,3
3,8,5,μέ,short,3
3,8,5,νε,short,3
3,8,5,α,long,4
3,8,6,πνεί,long,4
3,8,6,ο,long,5
3,8,6,ντες,short,5
3,8,7,Ἀ,short,5
3,8,7,χαι,long,6
3,8,7,οὶ,long,6
3,9,1,ἐν,long,1
3,9,2,θυ,long,1
3,9,2,μῷ,long,2
3,9,3,με,short,2
3,9,3,μα,short,2
3,9,3,ῶ,long,3
3,9,3,τες,short,3
3,9,4,ἀ,short,3
3,9,4,λε,long,4
3,9,4,ξέ,short,4
3,9,4,μεν,short,4
3,9,5,ἀ,long,5
3,9,5,λλή,long,5
3,9,5,λοι,long,6
3,9,5,σιν.,long,6
3,10,1,Εὖτ’,long,1
3,10,2,ὄ,short,1
3,10,2,ρε,short,1
3,10,2,ος,long,2
3,10,3,κο,short,2
3,10,3,ρυ,short,2
3,10,3,φῇ,long,3
3,10,3,σι,short,3
3,10,4,Νό,short,3
3,10,4,τος,long,4
3,10,5,κα,short,4
3,10,5,τέ,short,4
3,10,5,χευ,long,5
3,10,5,εν,short,5
3,10,6,ὀ,short,5
3,10,6,μί,long,6
3,10,6,χλην,long,6
3,11,1,ποι,long,1
3,11,1,μέ,short,1
3,11,1,σιν,short,1
3,11,2,οὔ,long,2
3,11,3,τι,short,2
3,11,4,φί,short,2
3,11,4,"λην,",long,3
3,11,5,κλέ,long,3
3,11,5,πτῃ,long,4
3,11,6,δέ,short,4
3,11,7,τε,short,4
3,11,8,νυ,long,5
3,11,8,κτὸς,short,5
3,11,9,ἀ,short,5
3,11,9,μεί,long,6
3,11,9,"νω,",long,6
3,12,1,τό,long,1
3,12,1,σσόν,long,1
3,12,2,τίς,long,2
3,12,3,τ’ἐ,short,2
3,12,3,πι,short,2
3,12,3,λεύ,long,3
3,12,3,σσει,short,3
3,12,4,ὅ,short,3
3,12,4,σον,long,4
3,12,5,τ’ἐ,short,4
3,12,5,πὶ,short,4
3,12,6,λᾶ,long,5
3,12,6,αν,short,5
3,12,7,ἵ,short,5
3,12,7,η,long,6
3,12,7,σιν·,long,6
3,13,1,ὣς,long,1
3,13,2,ἄ,short,1
3,13,2,ρα,short,1
3,13,3,τῶν,long,2
3,13,4,ὑ,short,2
3,13,4,πὸ,short,2
3,13,5,πο,long,3
3,13,5,σσὶ,short,3
3,13,6,κο,short,3
3,13,6,νί,long,4
3,13,6,σα,short,4
3,13,6,λος,short,4
3,13,7,ὄ,long,5
3,13,7,ρνυτ’,short,5
3,13,8,ἀ,short,5
3,13,8,ε,long,6
3,13,8,λλὴς,long,6
3,14,1,ἐ,long,1
3,14,1,ρχο,short,1
3,14,1,μέ,short,1
3,14,1,νων·,long,2
3,14,2,μά,short,2
3,14,2,λα,short,2
3,14,3,δ’ὦ,long,3
3,14,3,κα,short,3
3,14,4,δι,short,3
3,14,4,έ,long,4
3,14,4,πρη,long,4
3,14,4,σσον,long,5
3,14,5,πε,short,5
3,14,5,δί,short,5
3,14,5,οι,long,6
3,14,5,ο.,long,6
3,15,1,Οἳ,long,1
3,15,2,δ’ὅ,short,1
3,15,2,τε,short,1
3,15,3,δὴ,long,2
3,15,4,σχε,short,2
3,15,4,δὸν,short,2
3,15,5,ἦ,long,3
3,15,5,σαν,short,3
3,15,6,ἐπ’,short,3
3,15,7,ἀ,long,4
3,15,7,λλή,long,4
3,15,7,λοι,long,5
3,15,7,σιν,short,5
3,15,8,ἰ,short,5
3,15,8,ό,long,6
3,15,8,"ντες,",long,6
3,16,1,Τρω,long,1
3,16,1,σὶν,long,1
3,16,2,μὲν,long,2
3,16,3,προ,short,2
3,16,3,μά,short,2
3,16,3,χι,long,3
3,16,3,ζεν,short,3
3,16,4,Ἀ,short,3
3,16,4,λέ,long,4
3,16,4,ξα,long,4
3,16,4,νδρος,long,5
3,16,5,θε,short,5
3,16,5,ο,short,5
3,16,5,ει,long,6
3,16,5,δὴς,long,6
3,17,1,πα,long,1
3,17,1,ρδα,short,1
3,17,1,λέ,short,1
3,17,1,ην,long,2
3,17,2,ὤ,long,2
3,17,2,μοι,long,3
3,17,2,σιν,short,3
3,17,3,ἔ,short,3
3,17,3,χων,long,4
3,17,4,καὶ,long,4
3,17,5,κα,long,5
3,17,5,μπύ,short,5
3,17,5,λα,short,5
3,17,6,τό,long,6
3,17,6,ξα,long,6
3,18,1,καὶ,long,1
3,18,2,ξί,short,1
3,18,2,φος·,short,1
3,18,3,αὐ,long,2
3,18,3,τὰρ,long,2
3,18,4,δοῦ,long,3
3,18,4,ρε,short,3
3,18,5,δύ,short,3
3,18,5,ω,long,4
3,18,6,κε,short,4
3,18,6,κο,short,4
3,18,6,ρυ,long,5
3,18,6,θμέ,short,5
3,18,6,να,short,5
3,18,7,χα,long,6
3,18,7,λκῷ,long,6
3,19,1,πά,long,1
3,19,1,λλων,long,1
3,19,2,Ἀ,long,2
3,19,2,ργεί,long,2
3,19,2,ων,long,3
3,19,3,προ,short,3
3,19,3,κα,short,3
