Book,Line,Word,Text,Length,Foot
18,1,1,ὣς,long,1
18,1,2,οἳ,long,1
18,1,3,μὲν,long,2
18,1,4,μά,long,2
18,1,4,ρνα,long,3
18,1,4,ντο,short,3
18,1,5,δέ,short,3
18,1,5,μας,long,4
18,1,6,πυ,short,4
18,1,6,ρὸς,short,4
18,1,7,αἰ,long,5
18,1,7,θο,short,5
18,1,7,μέ,short,5
18,1,7,νοι,long,6
18,1,7,"ο,",long,6
18,2,1,Ἀ,long,1
18,2,1,ντί,short,1
18,2,1,λο,short,1
18,2,1,χος,long,2
18,2,2,δ’Ἀ,short,2
18,2,2,χι,short,2
18,2,2,λῆ,long,3
18,2,2,ϊ,short,3
18,2,3,πό,short,3
18,2,3,δας,long,4
18,2,4,τα,short,4
18,2,4,χὺς,short,4
18,2,5,ἄ,long,5
18,2,5,γγε,short,5
18,2,5,λος,short,5
18,2,6,ἦ,long,6
18,2,6,λθε.,long,6
18,3,1,τὸν,long,1
18,3,2,δ’εὗ,long,1
18,3,2,ρε,long,2
18,3,3,προ,short,2
18,3,3,πά,short,2
18,3,3,ροι,long,3
18,3,3,θε,short,3
18,3,4,νε,short,3
18,3,4,ῶν,long,4
18,3,5,ὀ,long,4
18,3,5,ρθο,long,5
18,3,5,κραι,long,5
18,3,5,ρά,long,6
18,3,5,ων,long,6
18,4,1,τὰ,long,1
18,4,2,φρο,short,1
18,4,2,νέ,short,1
18,4,2,οντ’,long,2
18,4,3,ἀ,short,2
18,4,3,νὰ,short,2
18,4,4,θυ,long,3
18,4,4,μὸν,short,3
18,4,5,ἃ,short,3
18,4,6,δὴ,long,4
18,4,7,τε,short,4
18,4,7,τε,short,4
18,4,7,λε,long,5
18,4,7,σμέ,short,5
18,4,7,να,short,5
18,4,8,ἦ,long,6
18,4,8,εν·,long,6
18,5,1,ὀ,long,1
18,5,1,χθή,long,1
18,5,1,σας,long,2
18,5,2,δ’ἄ,short,2
18,5,2,ρα,short,2
18,5,3,εἶ,long,3
18,5,3,πε,short,3
18,5,4,πρὸς,short,3
18,5,5,ὃν,long,4
18,5,6,με,short,4
18,5,6,γα,short,4
18,5,6,λή,long,5
18,5,6,το,short,5
18,5,6,ρα,short,5
