Book,Line,Word,Text,Length,Foot
4,1,1,Οἳ,long,1
4,1,2,δὲ,short,1
4,1,3,θε,short,1
4,1,3,οὶ,long,2
4,1,4,πὰρ,long,2
4,1,5,Ζη,long,3
4,1,5,νὶ,short,3
4,1,6,κα,short,3
4,1,6,θή,long,4
4,1,6,με,short,4
4,1,6,νοι,short,4
4,1,7,ἠ,long,5
4,1,7,γο,short,5
4,1,7,ρό,short,5
4,1,7,ω,long,6
4,1,7,ντο,long,6
4,2,1,χρυ,long,1
4,2,1,σέῳ,long,1
4,2,2,ἐν,long,2
4,2,3,δα,short,2
4,2,3,πέ,short,2
4,2,3,"δῳ,",long,3
4,2,4,με,short,3
4,2,4,τὰ,short,3
4,2,5,δέ,long,4
4,2,6,σφι,short,4
4,2,6,σι,short,4
4,2,7,πό,long,5
4,2,7,τνι,short,5
4,2,7,α,short,5
4,2,8,Ἥ,long,6
4,2,8,βη,long,6
4,3,1,νέ,long,1
4,3,1,κταρ,short,1
4,3,2,ἐ,short,1
4,3,2,οι,long,2
4,3,2,νο,short,2
4,3,2,χό,short,2
4,3,2,ει·,long,3
4,3,3,τοὶ,long,3
4,3,4,δὲ,long,4
4,3,5,χρυ,short,4
4,3,5,σέ,short,4
4,3,5,οις,long,5
4,3,6,δε,short,5
4,3,6,πά,short,5
4,3,6,ε,long,6
4,3,6,σσι,long,6
4,4,1,δει,long,1
4,4,1,δέ,short,1
4,4,1,χατ’,short,1
4,4,2,ἀ,long,2
4,4,2,λλή,long,2
4,4,2,"λους,",long,3
4,4,3,Τρώ,long,3
4,4,3,ων,long,4
4,4,4,πό,short,4
4,4,4,λιν,short,4
4,4,5,εἰ,long,5
4,4,5,σο,short,5
4,4,5,ρό,short,5
4,4,5,ω,long,6
4,4,5,ντες·,long,6
4,5,1,αὐ,long,1
4,5,1,τίκ’,short,1
4,5,2,ἐ,short,1
4,5,2,πει,long,2
4,5,2,ρᾶ,long,2
4,5,2,το,long,3
4,5,3,Κρο,short,3
4,5,3,νί,short,3
4,5,3,δης,long,4
4,5,4,ἐ,short,4
4,5,4,ρε,short,4
4,5,4,θι,long,5
4,5,4,ζέ,short,5
4,5,4,μεν,short,5
4,5,5,Ἥ,long,6
4,5,5,ρην,long,6
4,6,1,κε,long,1
4,6,1,ρτο,short,1
4,6,1,μί,short,1
4,6,1,οις,long,2
4,6,2,ἐ,short,2
4,6,2,πέ,short,2
4,6,2,ε,long,3
4,6,2,σσι,short,3
4,6,3,πα,short,3
4,6,3,ρα,long,4
4,6,3,βλή,long,4
4,6,3,δην,long,5
4,6,4,ἀ,short,5
4,6,4,γο,short,5
4,6,4,ρεύ,long,6
4,6,4,ων·,long,6
4,7,1,δοι,long,1
