Book,Line,Word,Text,Length,Foot
8,1,1,Ἠ,long,1
8,1,1,ὼς,long,1
8,1,2,μὲν,long,2
8,1,3,κρο,short,2
8,1,3,κό,short,2
8,1,3,πε,long,3
8,1,3,πλος,short,3
8,1,4,ἐ,short,3
8,1,4,κί,long,4
8,1,4,δνα,short,4
8,1,4,το,short,4
8,1,5,πᾶ,long,5
8,1,5,σαν,short,5
8,1,6,ἐπ’,short,5
8,1,7,αἶ,long,6
8,1,7,"αν,",long,6
8,2,1,Ζεὺς,long,1
8,2,2,δὲ,short,1
8,2,3,θε,short,1
8,2,3,ῶν,long,2
8,2,4,ἀ,short,2
8,2,4,γο,short,2
8,2,4,ρὴν,long,3
8,2,5,ποι,long,3
8,2,5,ή,long,4
8,2,5,σα,short,4
8,2,5,το,short,4
8,2,6,τε,long,5
8,2,6,ρπι,short,5
8,2,6,κέ,short,5
8,2,6,ραυ,long,6
8,2,6,νος,long,6
8,3,1,ἀ,long,1
8,3,1,κρο,short,1
8,3,1,τά,short,1
8,3,1,τῃ,long,2
8,3,2,κο,short,2
8,3,2,ρυ,short,2
8,3,2,φῇ,long,3
8,3,3,πο,short,3
8,3,3,λυ,short,3
8,3,3,δει,long,4
8,3,3,ρά,short,4
8,3,3,δος,short,4
8,3,4,Οὐ,long,5
8,3,4,λύ,long,5
8,3,4,μποι,long,6
8,3,4,ο·,long,6
8,4,1,αὐ,long,1
8,4,1,τὸς,long,1
8,4,2,δέ,long,2
8,4,3,σφ’ἀ,short,2
8,4,3,γό,short,2
8,4,3,ρευ,long,3
8,4,3,"ε,",short,3
8,4,4,θε,short,3
8,4,4,οὶ,long,4
8,4,5,δ’ὑ,short,4
8,4,5,πὸ,short,4
8,4,6,πά,long,5
8,4,6,ντες,short,5
8,4,7,ἄ,short,5
8,4,7,κου,long,6
8,4,7,ον·,long,6
8,5,1,κέ,long,1
8,5,1,κλυ,short,1
8,5,1,τέ,short,1
8,5,2,μευ,long,2
8,5,3,πά,long,2
8,5,3,ντές,long,3
8,5,4,τε,short,3
8,5,5,θε,short,3
8,5,5,οὶ,long,4
8,5,6,πᾶ,long,4
8,5,6,σαί,long,5
8,5,7,τε,short,5
8,5,8,θέ,short,5
8,5,8,αι,long,6
8,5,8,"ναι,",long,6
8,6,1,ὄφρ’,long,1
8,6,2,εἴ,long,1
8,6,2,πω,long,2
8,6,3,τά,short,2
8,6,4,με,short,2
8,6,5,θυ,long,3
8,6,5,μὸς,short,3
8,6,6,ἐ,short,3
8,6,6,νὶ,long,4
8,6,7,στή,long,4
8,6,7,θε,long,5
8,6,7,σσι,short,5
8,6,8,κε,short,5
8,6,8,λεύ,long,6
8,6,8,ει.,long,6
8,7,1,μή,long,1
8,7,1,τέ,short,1
8,7,2,τις,short,1
8,7,3,οὖν,long,2
8,7,4,θή,long,2
8,7,4,λει,long,3
8,7,4,α,short,3
8,7,5,θε,short,3
8,7,5,ὸς,long,4
8,7,6,τό,short,4
8,7,7,γε,short,4
8,7,8,μή,long,5
8,7,8,τέ,short,5
8,7,9,τις,short,5
8,7,10,ἄ,long,6
8,7,10,ρσην,long,6
8,8,1,πει,long,1
8,8,1,ρά,long,1
8,8,1,τω,long,2
8,8,2,δι,short,2
8,8,2,α,short,2
8,8,2,κέ,long,3
8,8,2,ρσαι,short,3
8,8,3,ἐ,short,3
8,8,3,μὸν,long,4
8,8,4,ἔ,short,4
8,8,4,"πος,",short,4
8,8,5,ἀλλ’,long,5
8,8,6,ἅ,short,5
8,8,6,μα,short,5
8,8,7,πά,long,6
8,8,7,ντες,long,6
8,9,1,αἰ,long,1
8,9,1,"νεῖτ’,",long,1
8,9,2,ὄ,long,2
8,9,2,φρα,short,2
8,9,3,τά,short,2
8,9,3,χι,long,3
8,9,3,στα,short,3
8,9,4,τε,short,3
8,9,4,λευ,long,4
8,9,4,τή,long,4
8,9,4,σω,long,5
8,9,5,τά,short,5
8,9,5,δε,short,5
8,9,6,ἔ,long,6
8,9,6,ργα.,long,6
8,10,1,ὃν,long,1
8,10,2,δ’ἂν,short,1
8,10,3,ἐ,short,1
8,10,3,γὼν,long,2
8,10,4,ἀ,short,2
8,10,4,πά,short,2
8,10,4,νευ,long,3
8,10,4,θε,short,3
8,10,5,θε,short,3
8,10,5,ῶν,long,4
8,10,6,ἐ,short,4
8,10,6,θέ,short,4
8,10,6,λο,long,5
8,10,6,ντα,short,5
8,10,7,νο,short,5
8,10,7,ή,long,6
8,10,7,σω,long,6
8,11,1,ἐ,long,1
8,11,1,λθόντ’,long,1
8,11,2,ἢ,long,2
8,11,3,Τρώ,long,2
8,11,3,ε,long,3
8,11,3,σσιν,short,3
8,11,4,ἀ,short,3
8,11,4,ρη,long,4
8,11,4,γέ,short,4
8,11,4,μεν,short,4
8,11,5,ἢ,long,5
8,11,6,Δα,short,5
8,11,6,να,short,5
8,11,6,οῖ,long,6
8,11,6,σι,long,6
8,12,1,πλη,long,1
8,12,1,γεὶς,long,1
8,12,2,οὐ,long,2
8,12,3,κα,short,2
8,12,3,τὰ,short,2
8,12,4,κό,long,3
8,12,4,σμον,short,3
8,12,5,ἐ,short,3
8,12,5,λεύ,long,4
8,12,5,σε,short,4
8,12,5,ται,short,4
8,12,6,Οὔ,long,5
8,12,6,λυ,long,5
8,12,6,μπον,long,6
8,12,7,δέ·,long,6
8,13,1,ἤ,long,1
8,13,2,μιν,short,1
8,13,3,ἑ,short,1
8,13,3,λὼν,long,2
8,13,4,ῥί,long,2
8,13,4,ψω,long,3
8,13,5,ἐς,long,3
8,13,6,Τά,long,4
8,13,6,ρτα,short,4
8,13,6,ρον,short,4
8,13,7,ἠ,long,5
8,13,7,ε,short,5
8,13,7,ρό,short,5
8,13,7,ε,long,6
8,13,7,ντα,long,6
8,14,1,τῆ,long,1
8,14,1,λε,short,1
8,14,2,"μάλ’,",short,1
8,14,3,ἧ,long,2
8,14,3,χι,short,2
8,14,4,βά,short,2
8,14,4,θι,long,3
8,14,4,στον,short,3
8,14,5,ὑ,short,3
8,14,5,πὸ,long,4
8,14,6,χθο,short,4
8,14,6,νός,short,4
8,14,7,ἐ,long,5
8,14,7,στι,short,5
8,14,8,βέ,short,5
8,14,8,ρε,long,6
8,14,8,"θρον,",long,6
8,15,1,ἔ,long,1
8,15,1,νθα,short,1
8,15,2,σι,short,1
8,15,2,δή,long,2
8,15,2,ρει,long,2
8,15,2,αί,long,3
8,15,3,τε,short,3
8,15,4,πύ,short,3
8,15,4,λαι,long,4
8,15,5,καὶ,long,4
8,15,6,χά,long,5
8,15,6,λκε,short,5
8,15,6,ος,short,5
8,15,7,οὐ,long,6
8,15,7,"δός,",long,6
8,16,1,τό,long,1
8,16,1,σσον,short,1
8,16,2,ἔ,short,1
8,16,2,νερθ’,long,2
8,16,3,Ἀ,short,2
8,16,3,ΐ,short,2
8,16,3,δεω,long,3
8,16,4,ὅ,short,3
8,16,4,σον,short,3
8,16,5,οὐ,long,4
8,16,5,ρα,short,4
8,16,5,νός,short,4
8,16,6,ἐστ’,long,5
8,16,7,ἀ,short,5
8,16,7,πὸ,short,5
8,16,8,γαί,long,6
8,16,8,ης·,long,6
8,17,1,γνώ,long,1
8,17,1,σετ’,short,1
8,17,2,ἔ,short,1
8,17,2,πειθ’,long,2
8,17,3,ὅ,short,2
8,17,3,σον,short,2
8,17,4,εἰ,long,3
8,17,4,μὶ,short,3
8,17,5,θε,short,3
8,17,5,ῶν,long,4
8,17,6,κά,long,4
8,17,6,ρτι,long,5
8,17,6,στος,short,5
8,17,7,ἁ,short,5
8,17,7,πά,long,6
8,17,7,ντων.,long,6
8,18,1,εἰ,long,1
8,18,2,δ’ἄ,short,1
8,18,2,γε,short,1
8,18,3,πει,long,2
8,18,3,ρή,long,2
8,18,3,σα,long,3
8,18,3,σθε,short,3
8,18,4,θε,short,3
8,18,4,οὶ,long,4
8,18,5,ἵ,short,4
8,18,5,να,short,4
8,18,6,εἴ,long,5
8,18,6,δε,short,5
8,18,6,τε,short,5
8,18,7,πά,long,6
8,18,7,ντες·,long,6
8,19,1,σει,long,1
8,19,1,ρὴν,long,1
8,19,2,χρυ,long,2
8,19,2,σεί,long,2
8,19,2,ην,long,3
8,19,3,ἐξ,long,3
8,19,4,οὐ,long,4
8,19,4,ρα,short,4
8,19,4,νό,short,4
8,19,4,θεν,long,5
8,19,5,κρε,short,5
8,19,5,μά,short,5
