Book,Line,Word,Text,Length,Foot
6,1,1,Τρώ,long,1
6,1,1,ων,long,1
6,1,2,δ’οἰ,long,2
6,1,2,ώθ,long,2
6,1,2,η,long,3
6,1,3,καὶ,short,3
6,1,4,Ἀχ,short,3
6,1,4,αι,long,4
6,1,4,ῶν,long,4
6,1,5,φύλ,long,5
6,1,5,οπ,short,5
6,1,5,ις,short,5
6,1,6,αἰν,long,6
6,1,6,ή·,long,6
6,2,1,πολλ,long,1
6,2,1,ὰ,short,1
6,2,2,δ’ἄρ’,short,1
6,2,3,ἔνθ,long,2
6,2,3,α,short,2
6,2,4,καὶ,short,2
6,2,5,ἔνθ’,long,3
6,2,6,ἴθ,long,3
6,2,6,υσ,long,4
6,2,6,ε,short,4
6,2,7,μάχ,short,4
6,2,7,η,long,5
6,2,8,πεδ,short,5
6,2,8,ί,short,5
6,2,8,οι,long,6
6,2,8,ο,long,6
6,3,1,ἀλλ,long,1
6,3,1,ήλ,long,1
6,3,1,ων,long,2
6,3,2,ἰθ,long,2
6,3,2,υν,long,3
6,3,2,ομ,short,3
6,3,2,έν,short,3
6,3,2,ων,long,4
6,3,3,χαλκ,long,4
6,3,3,ήρ,long,5
6,3,3,ε,short,5
6,3,3,α,short,5
6,3,4,δοῦρ,long,6
6,3,4,α,long,6
6,4,1,μεσσ,long,1
6,4,1,ηγ,long,1
6,4,1,ὺς,long,2
6,4,2,Σιμ,short,2
6,4,2,ό,short,2
6,4,2,εντ,long,3
6,4,2,ος,short,3
6,4,3,ἰδ,short,3
6,4,3,ὲ,long,4
6,4,4,Ξάνθ,long,4
6,4,4,οι,long,5
6,4,4,ο,short,5
6,4,5,ῥο,short,5
6,4,5,ά,long,6
6,4,5,ων.,long,6
6,5,1,Αἴ,long,1
6,5,1,ας,long,1
6,5,2,δὲ,long,2
6,5,3,πρῶτ,long,2
6,5,3,ος,long,3
6,5,4,Τελ,short,3
6,5,4,αμ,short,3
6,5,4,ών,long,4
6,5,4,ι,short,4
6,5,4,ος,short,4
6,5,5,ἕρκ,long,5
6,5,5,ος,short,5
6,5,6,Ἀχ,short,5
6,5,6,αι,long,6
6,5,6,ῶν,long,6
6,6,1,Τρώ,long,1
6,6,1,ων,long,1
6,6,2,ῥῆξ,long,2
6,6,2,ε,short,2
6,6,3,φάλ,short,2
6,6,3,αγγ,long,3
6,6,3,"α,",short,3
6,6,4,φό,short,3
6,6,4,ως,long,4
6,6,5,δ’ἑτ,short,4
6,6,5,άρ,short,4
6,6,5,οισ,long,5
6,6,5,ιν,short,5
6,6,6,ἔθ,short,5
6,6,6,ηκ,long,6
6,6,6,"εν,",long,6
6,7,1,ἄνδρ,long,1
6,7,1,α,short,1
6,7,2,βαλ,short,1
6,7,2,ὼν,long,2
6,7,3,ὃς,short,2
6,7,4,ἄρ,short,2
6,7,4,ιστ,long,3
6,7,4,ος,short,3
6,7,5,ἐν,short,3
6,7,5,ὶ,long,4
6,7,6,Θρῄκ,long,4
6,7,6,εσσ,long,5
6,7,6,ι,short,5
6,7,7,τέτ,short,5
6,7,7,υκτ,long,6
6,7,7,ο,long,6
6,8,1,υἱ,long,1
6,8,1,ὸν,short,1
6,8,2,Ἐ,short,1
6,8,2,ϋσσ,long,2
6,8,2,ώρ,long,2
6,8,2,ου,long,3
6,8,3,Ἀκ,short,3
6,8,3,άμ,short,3
6,8,3,αντ’,long,4
6,8,4,ἠ,long,4
