Book,Line,Word,Text,Length,Foot
19,1,1,αὐτ,long,1
19,1,1,ὰρ,short,1
19,1,2,ὁ,short,1
19,1,3,ἐν,long,2
19,1,4,μεγ,short,2
19,1,4,άρ,short,2
19,1,4,ῳ,long,3
19,1,5,ὑπ,short,3
19,1,5,ελ,short,3
19,1,5,είπ,long,4
19,1,5,ετ,short,4
19,1,5,ο,short,4
19,1,6,δῖ,long,5
19,1,6,ος,short,5
19,1,7,Ὀδ,short,5
19,1,7,υσσ,long,6
19,1,7,"εύς,",long,6
19,2,1,μνηστ,long,1
19,2,1,ήρ,long,1
19,2,1,εσσ,long,2
19,2,1,ι,short,2
19,2,2,φόν,short,2
19,2,2,ον,long,3
19,2,3,σὺν,short,3
19,2,4,Ἀθ,short,3
19,2,4,ήν,long,4
19,2,4,ῃ,long,4
19,2,5,μερμ,long,5
19,2,5,ηρ,long,5
19,2,5,ίζ,long,6
19,2,5,ων·,long,6
19,3,1,αἶψ,long,1
19,3,1,α,short,1
19,3,2,δὲ,short,1
19,3,3,Τηλ,long,2
19,3,3,έμ,short,2
19,3,3,αχ,short,2
19,3,3,ον,long,3
19,3,4,ἔπ,short,3
19,3,4,ε,short,3
19,3,4,α,long,4
19,3,5,πτερ,short,4
19,3,5,ό,short,4
19,3,5,εντ,long,5
19,3,5,α,short,5
19,3,6,προσ,short,5
19,3,6,ηύδ,long,6
19,3,6,α·,long,6
19,4,1,Τηλ,long,1
19,4,1,έμ,short,1
19,4,1,αχ,short,1
19,4,1,"ε,",long,2
19,4,2,χρὴ,long,2
19,4,3,τεύχ,long,3
19,4,3,ε’,short,3
19,4,4,ἀρ,short,3
19,4,4,ή,long,4
19,4,4,ϊ,short,4
19,4,4,α,short,4
19,4,5,κατθ,long,5
19,4,5,έμ,short,5
19,4,5,εν,short,5
19,4,6,εἴσ,long,6
19,4,6,ω,long,6
19,5,1,πάντ,long,1
19,5,1,α,short,1
19,5,2,μάλ’·,short,1
19,5,3,αὐτ,long,2
19,5,3,ὰρ,long,2
19,5,4,μνηστ,long,3
19,5,4,ῆρ,long,3
19,5,4,ας,long,4
19,5,5,μαλ,short,4
19,5,5,ακ,short,4
19,5,5,οῖς,long,5
19,5,6,ἐπ,short,5
19,5,6,έ,short,5
19,5,6,εσσ,long,6
19,5,6,ι,long,6
19,6,1,παρφ,long,1
19,6,1,άσθ,long,1
19,6,1,"αι,",long,2
19,6,2,ὅτ,short,2
19,6,2,ε,short,2
19,6,3,κέν,long,3
19,6,4,σε,short,3
