Book,Line,Word,Text,Length,Foot
24,1,1,Ἑρμ,long,1
24,1,1,ῆς,long,1
24,1,2,δὲ,long,2
24,1,3,ψυχ,long,2
24,1,3,ὰς,long,3
24,1,4,Κυλλ,long,3
24,1,4,ήν,long,4
24,1,4,ι,short,4
24,1,4,ος,short,4
24,1,5,ἐξ,long,5
24,1,5,εκ,short,5
24,1,5,αλ,short,5
24,1,5,εῖτ,long,6
24,1,5,ο,long,6
24,2,1,ἀνδρ,long,1
24,2,1,ῶν,long,1
24,2,2,μνηστ,long,2
24,2,2,ήρ,long,2
24,2,2,ων·,long,3
24,2,3,ἔχ,short,3
24,2,3,ε,short,3
24,2,4,δὲ,long,4
24,2,5,ῥάβδ,long,4
24,2,5,ον,long,5
24,2,6,μετ,short,5
24,2,6,ὰ,short,5
24,2,7,χερσ,long,6
24,2,7,ὶ,long,6
24,3,1,καλ,long,1
24,3,1,ὴν,long,1
24,3,2,χρυσ,long,2
24,3,2,εί,long,2
24,3,2,"ην,",long,3
24,3,3,τῇ,long,3
24,3,4,τ’ἀνδρ,long,4
24,3,4,ῶν,long,4
24,3,5,ὄμμ,long,5
24,3,5,ατ,short,5
24,3,5,α,short,5
24,3,6,θέλγ,long,6
24,3,6,ει,long,6
24,4,1,ὦν,long,1
24,4,2,ἐθ,short,1
24,4,2,έλ,short,1
24,4,2,"ει,",long,2
24,4,3,τοὺς,long,2
24,4,4,δ’αὖτ,long,3
24,4,4,ε,short,3
24,4,5,καὶ,short,3
24,4,6,ὑπν,long,4
24,4,6,ώ,long,4
24,4,6,οντ,long,5
24,4,6,ας,short,5
24,4,7,ἐγ,short,5
24,4,7,είρ,long,6
24,4,7,ει·,long,6
24,5,1,τῇ,long,1
24,5,2,ῥ’ἄγ,short,1
24,5,2,ε,short,1
24,5,3,κιν,long,2
24,5,3,ήσ,long,2
24,5,3,"ας,",long,3
24,5,4,ταὶ,long,3
24,5,5,δὲ,long,4
24,5,6,τρίζ,long,4
24,5,6,ουσ,long,5
24,5,6,αι,short,5
24,5,7,ἕπ,short,5
24,5,7,οντ,long,6
24,5,7,ο.,long,6
24,6,1,ὡς,long,1
24,6,2,δ’ὅτ,short,1
24,6,2,ε,short,1
24,6,3,νυκτ,long,2
24,6,3,ερ,short,2
24,6,3,ίδ,short,2
24,6,3,ες,long,3
24,6,4,μυχ,short,3
24,6,4,ῷ,short,3
24,6,5,ἄντρ,long,4
24,6,5,ου,long,4
24,6,6,θεσπ,long,5
24,6,6,εσ,short,5
24,6,6,ί,short,5
24,6,6,οι,long,6
24,6,6,ο,long,6
24,7,1,τρίζ,long,1
24,7,1,ουσ,long,1
24,7,1,αι,long,2
24,7,2,ποτ,short,2
24,7,2,έ,short,2
24,7,2,οντ,long,3
24,7,2,"αι,",short,3
24,7,3,ἐπ,short,3
24,7,3,εί,long,4
24,7,4,κέ,short,4
24,7,5,τις,short,4
24,7,6,ἀπ,long,5
24,7,6,οπ,short,5
24,7,6,έσ,short,5
24,7,6,ῃσ,long,6
24,7,6,ιν,long,6
24,8,1,ὁρμ,long,1
24,8,1,αθ,short,1
24,8,1,οῦ,short,1
24,8,2,ἐκ,long,2
24,8,3,πέτρ,long,2
24,8,3,"ης,",long,3
24,8,4,ἀν,short,3
24,8,4,ά,short,3
24,8,5,τ’ἀλλ,long,4
24,8,5,ήλ,long,4
24,8,5,ῃσ,long,5
24,8,5,ιν,short,5
24,8,6,ἔχ,short,5
24,8,6,οντ,long,6
24,8,6,"αι,",long,6
24,9,1,ὣς,long,1
24,9,2,αἱ,long,1
24,9,3,τετρ,long,2
24,9,3,ιγ,long,2
24,9,3,υῖ,long,3
24,9,3,αι,short,3
24,9,4,ἅμ’,short,3
24,9,5,ἤ,long,4
24,9,5,ϊσ,short,4
24,9,5,αν·,short,4
24,9,6,ἦρχ,long,5
24,9,6,ε,short,5
24,9,7,δ’ἄρ,short,5
24,9,7,α,long,6
24,9,8,σφιν,long,6
24,10,1,Ἑρμ,long,1
24,10,1,εί,long,1
24,10,1,ας,long,2
24,10,2,ἀκ,short,2
24,10,2,άκ,short,2
24,10,2,ητ,long,3
24,10,2,α,short,3
24,10,3,κατ’,short,3
24,10,4,εὐρ,long,4
24,10,4,ώ,long,4
24,10,4,εντ,long,5
24,10,4,α,short,5
24,10,5,κέλ,short,5
24,10,5,ευθ,long,6
24,10,5,α.,long,6
24,11,1,πὰρ,long,1
24,11,2,δ’ἴσ,short,1
24,11,2,αν,short,1
24,11,3,Ὠκ,long,2
24,11,3,ε,short,2
24,11,3,αν,short,2
24,11,3,οῦ,long,3
24,11,4,τε,short,3
24,11,5,ῥο,short,3
24,11,5,ὰς,long,4
24,11,6,καὶ,long,4
24,11,7,Λευκ,long,5
24,11,7,άδ,short,5
24,11,7,α,short,5
24,11,8,πέτρ,long,6
24,11,8,"ην,",long,6
24,12,1,ἠδ,long,1
24,12,1,ὲ,short,1
24,12,2,παρ’,short,1
24,12,3,Ἠ,long,2
24,12,3,ελ,short,2
24,12,3,ί,short,2
24,12,3,οι,long,3
24,12,3,ο,short,3
24,12,4,πύλ,short,3
24,12,4,ας,long,4
24,12,5,καὶ,long,4
24,12,6,δῆμ,long,5
24,12,6,ον,short,5
24,12,7,ὀν,short,5
24,12,7,είρ,long,6
