Book,Line,Word,Text,Length,Foot
21,1,1,τῇ,long,1
21,1,2,δ’ἄρ’,short,1
21,1,3,ἐπ,short,1
21,1,3,ὶ,long,2
21,1,4,φρεσ,short,2
21,1,4,ὶ,short,2
21,1,5,θῆκ,long,3
21,1,5,ε,short,3
21,1,6,θε,short,3
21,1,6,ὰ,long,4
21,1,7,γλαυκ,long,4
21,1,7,ῶπ,long,5
21,1,7,ις,short,5
21,1,8,Ἀθ,short,5
21,1,8,ήν,long,6
21,1,8,"η,",long,6
21,2,1,κούρ,long,1
21,2,1,ῃ,long,1
21,2,2,Ἰκ,long,2
21,2,2,αρ,short,2
21,2,2,ί,short,2
21,2,2,οι,long,3
21,2,2,"ο,",short,3
21,2,3,περ,short,3
21,2,3,ίφρ,long,4
21,2,3,ον,short,4
21,2,3,ι,short,4
21,2,4,Πην,long,5
21,2,4,ελ,short,5
21,2,4,οπ,short,5
21,2,4,εί,long,6
21,2,4,"ῃ,",long,6
21,3,1,τόξ,long,1
21,3,1,ον,long,1
21,3,2,μνηστ,long,2
21,3,2,ήρ,long,2
21,3,2,εσσ,long,3
21,3,2,ι,short,3
21,3,3,θέμ,short,3
21,3,3,εν,long,4
21,3,4,πολ,short,4
21,3,4,ι,short,4
21,3,4,όν,long,5
21,3,5,τε,short,5
21,3,6,σίδ,short,5
21,3,6,ηρ,long,6
21,3,6,ον,long,6
21,4,1,ἐν,long,1
21,4,2,μεγ,short,1
21,4,2,άρ,short,1
21,4,2,οις,long,2
21,4,3,Ὀδ,short,2
21,4,3,υσ,short,2
21,4,3,ῆ,long,3
21,4,3,"ος,",short,3
21,4,4,ἀ,short,3
21,4,4,έθλ,long,4
21,4,4,ι,short,4
21,4,4,α,short,4
21,4,5,καὶ,long,5
21,4,6,φόν,short,5
21,4,6,ου,short,5
21,4,7,ἀρχ,long,6
21,4,7,ήν.,long,6
21,5,1,κλίμ,long,1
21,5,1,ακ,short,1
21,5,1,α,short,1
21,5,2,δ’ὑψ,long,2
21,5,2,ηλ,long,2
21,5,2,ὴν,long,3
21,5,3,προσ,short,3
21,5,3,εβ,short,3
