Book,Line,Word,Text,Length
21,1,1,ἀλλ’,long
21,1,2,ὅ,short
21,1,2,τε,short
21,1,3,δὴ,long
21,1,4,πό,short
21,1,4,ρον,short
21,1,5,ἷ,long
21,1,5,ξον,short
21,1,6,ἐ,short
21,1,6,ϋρ,long
21,1,6,ρεῖ,long
21,1,6,ος,long
21,1,7,πο,short
21,1,7,τα,short
21,1,7,μοῖ,long
21,1,7,ο,long
21,2,1,Ξάν,long
21,2,1,θου,long
21,2,2,δι,long
21,2,2,νή,long
21,2,2,εν,long
21,2,2,"τος,",short
21,2,3,ὃν,short
21,2,4,ἀ,long
21,2,4,θά,short
21,2,4,να,short
21,2,4,τος,long
21,2,5,τέ,short
21,2,5,κε,short
21,2,5,το,long
21,2,6,"Ζεύς,",long
21,3,1,ἔν,long
21,3,1,θα,short
21,3,2,δι,short
21,3,2,ατ,long
21,3,2,μή,long
21,3,2,ξας,long
21,3,3,τοὺς,long
21,3,4,μὲν,long
21,3,5,πε,short
21,3,5,δί,short
21,3,5,ον,long
21,3,6,δὲ,short
21,3,7,δί,short
21,3,7,ω,long
21,3,7,κε,long
21,4,1,πρὸς,long
21,4,2,πό,short
21,4,2,"λιν,",short
21,4,3,ᾗ,long
21,4,4,περ,short
21,4,5,Ἀ,short
21,4,5,χαι,long
21,4,5,οὶ,short
21,4,6,ἀ,short
21,4,6,τυ,long
21,4,6,ζό,short
21,4,6,με,short
21,4,6,νοι,long
21,4,7,φο,short
21,4,7,βέ,short
21,4,7,ον,long
21,4,7,το,long
21,5,1,ἤ,long
21,5,1,μα,short
21,5,1,τι,short
21,5,2,τῷ,long
21,5,3,προ,short
21,5,3,τέ,short
21,5,3,"ρῳ,",long
21,5,4,ὅ,short
21,5,4,τε,short
21,5,5,μαί,long
21,5,5,νε,short
21,5,5,το,short
21,5,6,φαί,long
21,5,6,δι,short
21,5,6,μος,short
21,5,7,Ἕ,long
21,5,7,κτωρ·,long
21,6,1,τῇ,long
21,6,2,ῥ’οἵ,long
21,6,3,γε,long
21,6,4,προ,short
21,6,4,χέ,short
21,6,4,ον,long
21,6,4,το,short
21,6,5,πε,short
21,6,5,φυ,long
21,6,5,ζό,short
21,6,5,"τες,",short
21,6,6,ἠ,long
21,6,6,έ,short
21,6,6,ρα,short
21,6,7,δ’Ἥ,long
21,6,7,ρη,long
21,7,1,πίτ,long
21,7,1,να,long
21,7,2,πρόσ,long
21,7,2,θε,short
21,7,3,βα,short
21,7,3,θεῖ,long
21,7,3,αν,short
21,7,4,ἐ,short
21,7,4,ρυ,long
21,7,4,κέ,short
21,7,4,μεν·,short
21,7,5,ἡ,long
21,7,5,μί,short
21,7,5,σε,short
21,7,5,ες,long
21,7,6,δὲ,long
21,8,1,ἐς,long
21,8,2,πο,short
21,8,2,τα,short
21,8,2,μὸν,long
21,8,3,εἰ,long
21,8,3,λεῦν,long
21,8,3,το,short
21,8,4,βα,short
21,8,4,θύρ,long
21,8,4,ρο,short
21,8,4,ον,short
21,8,5,ἀρ,long
21,8,5,γυ,short
21,8,5,ρο,short
21,8,5,δί,long
21,8,5,"νην,",long
21,9,1,ἐν,long
21,9,2,δ’ἔ,short
21,9,2,πε,short
21,9,2,σον,long
21,9,3,με,short
21,9,3,γά,short
21,9,3,λῳ,long
21,9,4,πα,short
21,9,4,τά,short
21,9,4,"γῳ,",long
21,9,5,βρά,short
21,9,5,χε,short
21,9,6,δ’αἰ,long
21,9,6,πὰ,short
21,9,7,ῥέ,short
21,9,7,ε,long
21,9,7,"θρα,",long
21,10,1,ὄχ,long
21,10,1,θαι,long
21,10,2,δ’ἀμ,long
21,10,2,φὶ,short
21,10,3,πε,short
21,10,3,ρὶ,long
21,10,4,με,short
21,10,4,γάλ’,short
21,10,5,ἴ,long
21,10,5,α,short
21,10,5,χον·,short
21,10,6,οἳ,long
21,10,7,δ’ἀ,short
21,10,7,λα,short
21,10,7,λη,long
21,10,7,τῷ,long
21,11,1,ἔν,long
21,11,1,νε,short
21,11,1,ον,short
21,11,2,ἔν,long
21,11,2,θα,short
21,11,3,καὶ,short
21,11,4,ἔν,long
21,11,4,θα,short
21,11,5,ἑ,short
21,11,5,λισ,long
21,11,5,σό,short
21,11,5,με,short
21,11,5,νοι,long
21,11,6,πε,short
21,11,6,ρὶ,short
21,11,7,δί,long
21,11,7,νας.,long
21,12,1,ὡς,long
21,12,2,δ’ὅθ’,short
21,12,3,ὑ,short
21,12,3,πὸ,long
21,12,4,ῥι,long
21,12,4,πῆς,long
21,12,5,πυ,short
21,12,5,ρὸς,short
21,12,6,ἀ,long
21,12,6,κρί,short
21,12,6,δες,short
21,12,7,ἠ,long
21,12,7,ε,short
21,12,7,ρέ,short
21,12,7,θον,long
21,12,7,ται,long
21,13,1,φευ,long
21,13,1,γέ,short
21,13,1,με,short
21,13,1,ναι,long
21,13,2,πο,short
21,13,2,τα,short
21,13,2,μὸν,long
21,13,3,δέ·,short
21,13,4,τὸ,short
21,13,5,δὲ,long
21,13,6,φλέ,short
21,13,6,γει,short
21,13,7,ἀ,long
21,13,7,κά,short
21,13,7,μα,short
21,13,7,τον,long
21,13,8,πῦρ,long
21,14,1,ὄρ,long
21,14,1,με,short
21,14,1,νον,short
21,14,2,ἐ,long
21,14,2,ξαίφ,long
21,14,2,"νης,",long
21,14,3,ταὶ,long
21,14,4,δὲ,long
21,14,5,πτώσ,long
21,14,5,σου,long
21,14,5,σι,short
21,14,6,καθ’,short
21,14,7,ὕ,long
21,14,7,δωρ·,long
21,15,1,ὣς,long
21,15,2,ὑπ’,short
21,15,3,Ἀ,short
21,15,3,χιλ,long
21,15,3,λῆ,long
21,15,3,ος,long
21,15,4,Ξάν,long
21,15,4,θου,long
21,15,5,βα,short
21,15,5,θυ,short
21,15,5,δι,long
21,15,5,νή,long
21,15,5,εν,long
21,15,5,τος,long
21,16,1,πλῆ,long
21,16,1,το,short
21,16,2,ῥό,short
21,16,2,ος,long
21,16,3,κε,short
21,16,3,λά,short
21,16,3,δων,long
21,16,4,ἐ,short
21,16,4,πι,short
21,16,4,μὶξ,long
21,16,5,ἵπ,long
21,16,5,πων,long
21,16,6,τε,short
21,16,7,καὶ,short
21,16,8,ἀν,long
21,16,8,δρῶν.,long
21,17,1,αὐ,long
21,17,1,τὰρ,short
21,17,2,ὃ,short
21,17,3,δι,long
21,17,3,ο,short
21,17,3,γε,short
21,17,3,νὴς,long
21,17,4,δό,short
21,17,4,ρυ,short
21,17,5,μὲν,long
21,17,6,λί,short
21,17,6,πεν,short
21,17,7,αὐ,long
21,17,7,τοῦ,short
21,17,8,ἐπ’,short
21,17,9,ὄχ,long
21,17,9,θῃ,long
21,18,1,κε,long
21,18,1,κλι,short
21,18,1,μέ,short
21,18,1,νον,long
21,18,2,μυ,short
21,18,2,ρί,short
21,18,2,κῃ,long
21,18,2,"σιν,",short
21,18,3,ὃ,short
21,18,4,δ’ἔσ,long
21,18,4,θο,short
21,18,4,ρε,short
21,18,5,δαί,long
21,18,5,μο,short
21,18,5,νι,short
21,18,6,ἶ,long
21,18,6,σος,long
21,19,1,φάσ,long
21,19,1,γα,short
21,19,1,νον,short
21,19,2,οἶ,long
21,19,2,ον,short
21,19,3,ἔ,short
21,19,3,"χων,",long
21,19,4,κα,short
21,19,4,κὰ,short
21,19,5,δὲ,long
21,19,6,φρε,short
21,19,6,σὶ,short
21,19,7,μή,long
21,19,7,δε,short
21,19,7,το,short
21,19,8,ἔρ,long
21,19,8,"γα,",long
21,20,1,τύπ,long
21,20,1,τε,short
21,20,2,δ’ἐ,short
21,20,2,πισ,long
21,20,2,τρο,short
21,20,2,φά,short
21,20,2,δην·,long
21,20,3,τῶν,long
21,20,4,δὲ,long
21,20,5,στό,short
21,20,5,νος,short
21,20,6,ὄρ,long
21,20,6,νυτ’,short
21,20,7,ἀ,short
21,20,7,ει,long
21,20,7,κὴς,long
21,21,1,ἄ,long
21,21,1,ο,short
21,21,1,ρι,short
21,21,2,θει,long
21,21,2,νο,short
21,21,2,μέ,short
21,21,2,"νων,",long
21,21,3,ἐ,short
21,21,3,ρυ,short
21,21,3,θαί,long
21,21,3,νε,short
21,21,3,το,short
21,21,4,δ’αἵ,long
21,21,4,μα,short
21,21,4,τι,short
21,21,5,ὕ,long
21,21,5,δωρ.,long
21,22,1,ὡς,long
21,22,2,δ’ὑ,short
21,22,2,πὸ,short
21,22,3,δελ,long
21,22,3,φῖ,long
21,22,3,νος,long
21,22,4,με,short
21,22,4,γα,short
21,22,4,κή,long
21,22,4,τε,short
21,22,4,ος,short
21,22,5,ἰχ,long
21,22,5,θύ,short
21,22,5,ες,short
21,22,6,ἄλ,long
21,22,6,λοι,long
21,23,1,φεύ,long
21,23,1,γον,long
21,23,1,τες,long
21,23,2,πιμ,long
21,23,2,πλᾶ,long
21,23,2,σι,short
21,23,3,μυ,short
21,23,3,χοὺς,long
21,23,4,λι,short
21,23,4,μέ,short
21,23,4,νος,long
21,23,5,εὐ,long
21,23,5,όρ,long
21,23,5,μου,long
21,24,1,δει,long
21,24,1,δι,short
21,24,1,ό,short
21,24,1,τες·,long
21,24,2,μά,short
21,24,2,λα,short
21,24,3,γάρ,long
21,24,4,τε,short
21,24,5,κα,short
21,24,5,τεσ,long
21,24,5,θί,short
21,24,5,ει,short
21,24,6,ὅν,long
21,24,7,κε,short
21,24,8,λά,short
21,24,8,βῃ,long
21,24,8,σιν·,long
21,25,1,ὣς,long
21,25,2,Τρῶ,long
21,25,2,ες,long
21,25,3,πο,short
21,25,3,τα,short
21,25,3,μοῖ,long
21,25,3,ο,short
21,25,4,κα,short
21,25,4,τὰ,long
21,25,5,δει,long
21,25,5,νοῖ,long
21,25,5,ο,short
21,25,6,ῥέ,short
21,25,6,ε,long
21,25,6,θρα,long
21,26,1,πτῶσ,long
21,26,1,σον,short
21,26,2,ὑ,short
21,26,2,πὸ,long
21,26,3,κρημ,long
21,26,3,νούς.,long
21,26,4,ὃ,short
21,26,5,δ’ἐ,short
21,26,5,πεὶ,long
21,26,6,κά,short
21,26,6,με,short
21,26,7,χεῖ,long
21,26,7,ρας,short
21,26,8,ἐ,short
21,26,8,ναί,long
21,26,8,"ρων,",long
21,27,1,ζω,long
21,27,1,οὺς,long
21,27,2,ἐκ,long
21,27,3,πο,short
21,27,3,τα,short
21,27,3,μοῖ,long
21,27,3,ο,short
21,27,4,δυ,short
21,27,4,ώ,long
21,27,4,δε,short
21,27,4,κα,short
21,27,5,λέ,long
21,27,5,ξα,short
21,27,5,το,short
21,27,6,κού,long
21,27,6,ρους,long
21,28,1,ποι,long
21,28,1,νὴν,long
21,28,2,Πα,long
21,28,2,τρό,long
21,28,2,κλοι,long
21,28,2,ο,short
21,28,3,Με,short
21,28,3,νοι,long
21,28,3,τι,short
21,28,3,ά,short
21,28,3,δα,long
21,28,3,ο,short
21,28,4,θα,short
21,28,4,νόν,long
21,28,4,τος·,long
21,29,1,τοὺς,long
21,29,2,ἐ,long
21,29,2,ξῆ,long
21,29,2,γε,short
21,29,3,θύ,short
21,29,3,ρα,long
21,29,3,ζε,short
21,29,4,τε,short
21,29,4,θη,long
21,29,4,πό,short
21,29,4,τας,short
21,29,5,ἠ,long
21,29,5,ΰ,short
21,29,5,τε,short
21,29,6,νε,long
21,29,6,"βρούς,",long
21,30,1,δῆ,long
21,30,1,σε,short
21,30,2,δ’ὀ,short
21,30,2,πίσ,long
21,30,2,σω,long
21,30,3,χεῖ,long
21,30,3,ρας,short
21,30,4,ἐ,short
21,30,4,ϋτ,long
21,30,4,μή,long
21,30,4,τοι,long
21,30,4,σιν,short
21,30,5,ἱ,short
21,30,5,μᾶ,long
21,30,5,"σι,",long
21,31,1,τοὺς,long
21,31,2,αὐ,long
21,31,2,τοὶ,long
21,31,3,φο,short
21,31,3,ρέ,short
21,31,3,ε,long
21,31,3,σκον,short
21,31,4,ἐ,short
21,31,4,πὶ,long
21,31,5,στρεπ,long
21,31,5,τοῖ,long
21,31,5,σι,short
21,31,6,χι,short
21,31,6,τῶ,long
21,31,6,"σι,",long
21,32,1,δῶ,long
21,32,1,κε,short
21,32,2,δ’ἑ,short
21,32,2,ταί,long
21,32,2,ροι,long
21,32,2,σιν,long
21,32,3,κα,short
21,32,3,τά,short
21,32,3,γειν,long
21,32,4,κοί,long
21,32,4,λας,long
21,32,5,ἐ,short
21,32,5,πὶ,short
21,32,6,νῆ,long
21,32,6,ας.,long
21,33,1,αὐ,long
21,33,1,τὰρ,short
21,33,2,ὃ,short
21,33,3,ἂψ,long
21,33,4,ἐ,short
21,33,4,πό,short
21,33,4,ρου,long
21,33,4,σε,short
21,33,5,δα,short
21,33,5,ϊ,long
21,33,5,ζέ,short
21,33,5,με,short
21,33,5,ναι,long
21,33,6,με,short
21,33,6,νε,short
21,33,6,αί,long
21,33,6,νων.,long
21,34,1,ἔνθ’,long
21,34,2,υἷ,long
21,34,2,ι,long
21,34,3,Πρι,short
21,34,3,ά,short
21,34,3,μοι,long
21,34,3,ο,short
21,34,4,συ,short
21,34,4,νήν,long
21,34,4,τε,short
21,34,4,το,short
21,34,5,Δαρ,long
21,34,5,δα,short
21,34,5,νί,short
21,34,5,δα,long
21,34,5,ο,long
21,35,1,ἐκ,long
21,35,2,πο,short
21,35,2,τα,short
21,35,2,μοῦ,long
21,35,3,φεύ,long
21,35,3,γον,long
21,35,3,τι,short
21,35,4,Λυ,short
21,35,4,κά,long
21,35,4,ο,short
21,35,4,"νι,",short
21,35,5,τόν,long
21,35,6,ῥά,short
21,35,7,ποτ’,short
21,35,8,αὐ,long
21,35,8,τὸς,long
21,36,1,ἦ,long
21,36,1,γε,short
21,36,2,λα,short
21,36,2,βὼν,long
21,36,3,ἐκ,long
21,36,4,πα,long
21,36,4,τρὸς,short
21,36,5,ἀ,short
21,36,5,λω,long
21,36,5,ῆς,long
21,36,6,οὐκ,long
21,36,7,ἐ,short
21,36,7,θέ,short
21,36,7,λον,long
21,36,7,τα,long
21,37,1,ἐν,long
21,37,1,νύ,short
21,37,1,χι,short
21,37,1,ος,long
21,37,2,προ,short
21,37,2,μο,short
21,37,2,λών·,long
21,37,3,ὃ,short
21,37,4,δ’ἐ,short
21,37,4,ρι,long
21,37,4,νε,short
21,37,4,ὸν,short
21,37,5,ὀ,long
21,37,5,ξέ,short
21,37,5,ϊ,short
21,37,6,χαλ,long
21,37,6,κῷ,long
21,38,1,τάμ,long
21,38,1,νε,short
21,38,2,νέ,short
21,38,2,ους,long
21,38,3,ὄρ,long
21,38,3,πη,long
21,38,3,"κας,",short
21,38,4,ἵν’,short
21,38,5,ἅρ,long
21,38,5,μα,short
21,38,5,τος,short
21,38,6,ἄν,long
21,38,6,τυ,short
21,38,6,γες,short
21,38,7,εἶ,long
21,38,7,εν·,long
21,39,1,τῷ,long
21,39,2,δ’ἄρ’,short
21,39,3,ἀ,short
21,39,3,νώ,long
21,39,3,ϊ,long
21,39,3,στον,long
21,39,4,κα,short
21,39,4,κὸν,short
21,39,5,ἤ,long
21,39,5,λυ,short
21,39,5,θε,short
21,39,6,δῖ,long
21,39,6,ος,short
21,39,7,Ἀ,short
21,39,7,χιλ,long
21,39,7,λεύς.,long
21,40,1,καὶ,long
21,40,2,τό,short
21,40,2,τε,short
21,40,3,μέν,long
21,40,4,μιν,long
21,40,5,Λῆμ,long
21,40,5,νον,short
21,40,6,ἐ,short
21,40,6,ϋ,long
21,40,6,κτι,short
21,40,6,μέ,short
21,40,6,νην,long
21,40,7,ἐ,short
21,40,7,πέ,short
21,40,7,ρασ,long
21,40,7,σε,long
21,41,1,νηυ,long
21,41,1,σὶν,short
21,41,2,ἄ,short
21,41,2,"γων,",long
21,41,3,ἀ,short
21,41,3,τὰρ,short
21,41,4,υἱ,long
21,41,4,ὸς,short
21,41,5,Ἰ,short
21,41,5,ή,long
21,41,5,σο,short
21,41,5,νος,short
21,41,6,ὦ,long
21,41,6,νον,short
21,41,7,ἔ,short
21,41,7,δω,long
21,41,7,κε·,long
21,42,1,κεῖ,long
21,42,1,θεν,long
21,42,2,δὲ,long
21,42,3,ξεῖ,long
21,42,3,νός,long
21,42,4,μιν,short
21,42,5,ἐ,short
21,42,5,λύ,long
21,42,5,σα,short
21,42,5,το,short
21,42,6,πολ,long
21,42,6,λὰ,short
21,42,7,δ’ἔ,short
21,42,7,δω,long
21,42,7,κεν,long
21,43,1,Ἴμ,long
21,43,1,βρι,short
21,43,1,ος,short
21,43,2,Ἠ,long
21,43,2,ε,short
21,43,2,τί,short
21,43,2,"ων,",long
21,43,3,πέμ,long
21,43,3,ψεν,long
21,43,4,δ’ἐς,long
21,43,5,δῖ,long
21,43,5,αν,short
21,43,6,Ἀ,short
21,43,6,ρίσ,long
21,43,6,βην·,long
21,44,1,ἔν,long
21,44,1,θεν,short
21,44,2,ὑ,short
21,44,2,πεκ,long
21,44,2,προ,short
21,44,2,φυ,short
21,44,2,γὼν,long
21,44,3,πα,long
21,44,3,τρώ,long
21,44,3,ϊ,short
21,44,3,ον,short
21,44,4,ἵ,long
21,44,4,κε,short
21,44,4,το,short
21,44,5,δῶ,long
21,44,5,μα.,long
21,45,1,ἕν,long
21,45,1,δε,short
21,45,1,κα,short
21,45,2,δ’ἤ,long
21,45,2,μα,short
21,45,2,τα,short
21,45,3,θυ,long
21,45,3,μὸν,short
21,45,4,ἐ,short
21,45,4,τέρ,long
21,45,4,πε,short
21,45,4,το,short
21,45,5,οἷ,long
21,45,5,σι,short
21,45,6,φί,short
21,45,6,λοι,long
21,45,6,σιν,long
21,46,1,ἐλ,long
21,46,1,θὼν,long
21,46,2,ἐκ,long
21,46,3,Λήμ,long
21,46,3,νοι,long
21,46,3,ο·,short
21,46,4,δυ,short
21,46,4,ω,long
21,46,4,δε,short
21,46,4,κά,short
21,46,4,τῃ,long
21,46,5,δέ,short
21,46,6,μιν,short
21,46,7,αὖ,long
21,46,7,τις,long
21,47,1,χερ,long
21,47,1,σὶν,short
21,47,2,Ἀ,short
21,47,2,χιλ,long
21,47,2,λῆ,long
21,47,2,ος,long
21,47,3,θε,short
21,47,3,ὸς,short
21,47,4,ἔμ,long
21,47,4,βα,short
21,47,4,"λεν,",short
21,47,5,ὅς,long
21,47,6,μιν,short
21,47,7,ἔ,short
21,47,7,μελ,long
21,47,7,λε,long
21,48,1,πέμ,long
21,48,1,ψειν,long
21,48,2,εἰς,long
21,48,3,Ἀ,short
21,48,3,ΐ,short
21,48,3,δα,long
21,48,3,ο,short
21,48,4,καὶ,short
21,48,5,οὐκ,long
21,48,6,ἐ,short
21,48,6,θέ,short
21,48,6,λον,long
21,48,6,τα,short
21,48,7,νέ,short
21,48,7,εσ,long
21,48,7,θαι.,long
21,49,1,τὸν,long
21,49,2,δ’ὡς,long
21,49,3,οὖν,long
21,49,4,ἐ,short
21,49,4,νό,short
21,49,4,η,long
21,49,4,σε,short
21,49,5,πο,short
21,49,5,δάρ,long
21,49,5,κης,long
21,49,6,δῖ,long
21,49,6,ος,short
21,49,7,Ἀ,short
21,49,7,χιλ,long
21,49,7,λεὺς,long
21,50,1,γυμ,long
21,50,1,νὸν,short
21,50,2,ἄ,short
21,50,2,τερ,long
21,50,3,κό,short
21,50,3,ρυ,short
21,50,3,θός,long
21,50,4,τε,short
21,50,5,καὶ,short
21,50,6,ἀ,long
21,50,6,σπί,short
21,50,6,"δος,",short
21,50,7,οὐδ’,long
21,50,8,ἔ,short
21,50,8,χεν,short
21,50,9,ἔγ,long
