Book,Line,Word,Text,Length
9,1,1,ὣς,long
9,1,2,οἱ,long
9,1,3,μὲν,long
9,1,4,Τρῶ,long
9,1,4,ες,long
9,1,5,φυ,short
9,1,5,λα,short
9,1,5,κὰς,long
9,1,6,ἔ,short
9,1,6,χον·,short
9,1,7,αὐ,long
9,1,7,τὰρ,short
9,1,8,Ἀ,short
9,1,8,χαι,long
9,1,8,οὺς,long
9,2,1,θε,long
9,2,1,σπε,short
9,2,1,σί,short
9,2,1,η,long
9,2,2,ἔ,short
9,2,2,χε,short
9,2,3,φύ,long
9,2,3,ζα,short
9,2,4,φό,short
9,2,4,βου,long
9,2,5,κρυ,short
9,2,5,ό,short
9,2,5,εν,long
9,2,5,τος,short
9,2,6,ἑ,short
9,2,6,ταί,long
9,2,6,"ρη,",long
9,3,1,πέν,long
9,3,1,θε,short
9,3,1,ϊ,short
9,3,2,δ’ἀτ,long
9,3,2,λή,long
9,3,2,τῳ,long
9,3,3,βε,short
9,3,3,βο,short
9,3,3,λή,long
9,3,3,α,short
9,3,3,το,short
9,3,4,πάν,long
9,3,4,τες,short
9,3,5,ἄ,short
9,3,5,ρι,long
9,3,5,στοι.,long
9,4,1,ὡς,long
9,4,2,δ’ἄ,short
9,4,2,νε,short
9,4,2,μοι,long
9,4,3,δύ,short
9,4,3,ο,short
9,4,4,πόν,long
9,4,4,τον,short
9,4,5,ὀ,short
9,4,5,ρί,long
9,4,5,νε,short
9,4,5,τον,short
9,4,6,ἰχ,long
9,4,6,θυ,short
9,4,6,ό,short
9,4,6,εν,long
9,4,6,τα,long
9,5,1,Βο,long
9,5,1,ρέης,long
9,5,2,καὶ,long
9,5,3,Ζέ,short
9,5,3,φυ,short
9,5,3,"ρος,",long
9,5,4,τώ,long
9,5,5,τε,long
9,5,6,Θρῄ,long
9,5,6,κη,long
9,5,6,θεν,short
9,5,7,ἄ,short
9,5,7,η,long
9,5,7,τον,long
9,6,1,ἐλ,long
9,6,1,θόντ’,long
9,6,2,ἐ,long
9,6,2,ξα,short
9,6,2,πί,short
9,6,2,νης·,long
9,6,3,ἄ,short
9,6,3,μυ,short
9,6,3,δις,long
9,6,4,δέ,short
9,6,5,τε,short
9,6,6,κῦ,long
9,6,6,μα,short
9,6,7,κε,short
9,6,7,λαι,long
9,6,7,νὸν,long
9,7,1,κορ,long
9,7,1,θύ,short
9,7,1,ε,short
9,7,1,"ται,",long
9,7,2,πολ,long
9,7,2,λὸν,long
9,7,3,δὲ,short
9,7,4,πα,short
9,7,4,ρὲξ,long
9,7,5,ἅ,short
9,7,5,λα,short
9,7,6,φῦ,long
9,7,6,κος,short
9,7,7,ἔ,short
9,7,7,χευ,long
9,7,7,εν·,long
9,8,1,ὣς,long
9,8,2,ἐ,short
9,8,2,δα,short
9,8,2,ΐ,long
9,8,2,ζε,short
9,8,2,το,short
9,8,3,θυ,long
9,8,3,μὸς,short
9,8,4,ἐ,short
9,8,4,νὶ,long
9,8,5,στή,long
9,8,5,θεσ,long
9,8,5,σιν,short
9,8,6,Ἀ,short
9,8,6,χαι,long
9,8,6,ῶν.,long
9,9,1,Ἀ,long
9,9,1,τρε,short
9,9,1,ΐ,short
9,9,1,δης,long
9,9,2,δ’ἄ,short
9,9,2,χε,short
9,9,2,ϊ,long
9,9,3,με,short
