Book,Line,Word,Text,Length
12,1,1,ὣς,long
12,1,2,ὃ,short
12,1,3,μὲν,short
12,1,4,ἐν,long
12,1,5,κλι,short
12,1,5,σί,short
12,1,5,ῃ,long
12,1,5,σι,short
12,1,6,Με,short
12,1,6,νοι,long
12,1,6,τί,short
12,1,6,ου,short
12,1,7,ἄλ,long
12,1,7,κι,short
12,1,7,μος,short
12,1,8,υἱ,long
12,1,8,ὸς,long
12,2,1,ἰ,long
12,2,1,ᾶτ’,long
12,2,2,Εὐ,long
12,2,2,ρύ,short
12,2,2,πυ,short
12,2,2,λον,long
12,2,3,βε,long
12,2,3,βλη,long
12,2,3,μέ,short
12,2,3,νον·,short
12,2,4,οἳ,long
12,2,5,δὲ,short
12,2,6,μά,short
12,2,6,χον,long
12,2,6,το,long
12,3,1,Ἀρ,long
12,3,1,γεῖ,long
12,3,1,οι,long
12,3,2,καὶ,long
12,3,3,Τρῶ,long
12,3,3,ες,short
12,3,4,ὁ,short
12,3,4,μι,long
12,3,4,λα,short
12,3,4,δόν·,short
12,3,5,οὐδ’,long
12,3,6,ἄρ’,short
12,3,7,ἔ,short
12,3,7,μελ,long
12,3,7,λε,long
12,4,1,τάφ,long
12,4,1,ρος,short
12,4,2,ἔ,short
12,4,2,τι,long
12,4,3,σχή,long
12,4,3,σειν,long
12,4,4,Δα,short
12,4,4,να,short
12,4,4,ῶν,long
12,4,5,καὶ,long
12,4,6,τεῖ,long
12,4,6,χος,short
12,4,7,ὕ,short
12,4,7,περ,long
12,4,7,θεν,long
12,5,1,εὐ,long
12,5,1,"ρύ,",short
12,5,2,τὸ,short
12,5,3,ποι,long
12,5,3,ή,long
12,5,3,σαν,long
12,5,3,το,short
12,5,4,νε,short
12,5,4,ῶν,long
12,5,5,ὕ,short
12,5,5,"περ,",short
12,5,6,ἀμ,long
12,5,6,φὶ,short
12,5,7,δὲ,short
12,5,8,τάφ,long
12,5,8,ρον,long
12,6,1,ἤ,long
12,6,1,λα,short
12,6,1,σαν·,short
12,6,2,οὐ,long
12,6,2,δὲ,short
12,6,3,θε,short
12,6,3,οῖ,long
12,6,3,σι,short
12,6,4,δό,short
12,6,4,σαν,long
12,6,5,κλει,long
12,6,5,τὰς,long
12,6,6,ἑ,short
12,6,6,κα,short
12,6,6,τόμ,long
12,6,6,βας·,long
12,7,1,ὄφ,long
12,7,1,ρά,long
12,7,2,σφιν,long
12,7,3,νῆ,long
12,7,3,άς,long
12,7,4,τε,short
12,7,5,θο,short
12,7,5,ὰς,long
12,7,6,καὶ,long
12,7,7,λη,long
12,7,7,ΐ,short
12,7,7,δα,short
12,7,8,πολ,long
12,7,8,λὴν,long
12,8,1,ἐν,long
12,8,1,τὸς,short
12,8,2,ἔ,short
12,8,2,χον,long
12,8,3,ῥύ,long
12,8,3,οι,long
12,8,3,το·,short
12,8,4,θε,short
12,8,4,ῶν,long
12,8,5,δ’ἀ,short
12,8,5,έ,short
12,8,5,κη,long
12,8,5,τι,short
12,8,6,τέ,short
12,8,6,τυ,long
12,8,6,κτο,long
12,9,1,ἀ,long
12,9,1,θα,short
12,9,1,νά,short
12,9,1,των·,long
12,9,2,τὸ,short
12,9,3,καὶ,short
12,9,4,οὔ,long
12,9,5,τι,short
12,9,6,πο,short
12,9,6,λὺν,long
12,9,7,χρό,short
12,9,7,νον,short
12,9,8,ἔμ,long
12,9,8,πε,short
12,9,8,δον,short
12,9,9,ἦ,long
12,9,9,εν.,long
12,10,1,ὄφ,long
12,10,1,ρα,short
12,10,2,μὲν,short
12,10,3,Ἕ,long
12,10,3,κτωρ,long
12,10,4,ζω,long
12,10,4,ὸς,short
12,10,5,ἔ,short
12,10,5,ην,long
12,10,6,καὶ,long
12,10,7,μή,long
12,10,7,νι’,short
12,10,8,Ἀ,short
12,10,8,χιλ,long
12,10,8,λεὺς,long
12,11,1,καὶ,long
12,11,2,Πρι,short
12,11,2,ά,short
12,11,2,μοι,long
12,11,2,ο,short
12,11,3,ἄ,short
12,11,3,να,long
12,11,3,κτος,short
12,11,4,ἀ,short
12,11,4,πόρ,long
12,11,4,θη,long
12,11,4,τος,long
12,11,5,πό,short
12,11,5,λις,short
12,11,6,ἔ,long
12,11,6,"πλεν,",long
12,12,1,τόφ,long
12,12,1,ρα,short
12,12,2,δὲ,short
