Book,Line,Word,Text,Length
11,1,1,ἠ,long
11,1,1,ὼς,long
11,1,2,δ’ἐκ,long
11,1,3,λε,short
11,1,3,χέ,short
11,1,3,ων,long
11,1,4,παρ’,short
11,1,5,ἀ,short
11,1,5,γαυ,long
11,1,5,οῦ,long
11,1,6,Τι,long
11,1,6,θω,long
11,1,6,νοῖ,long
11,1,6,ο,long
11,2,1,ὄρ,long
11,2,1,"νυθ’,",short
11,2,2,ἵν’,short
11,2,3,ἀ,long
11,2,3,θα,short
11,2,3,νά,short
11,2,3,τοι,long
11,2,3,σι,short
11,2,4,φό,short
11,2,4,ως,long
11,2,5,φέ,short
11,2,5,ροι,short
11,2,6,ἠ,long
11,2,6,δὲ,short
11,2,7,βρο,short
11,2,7,τοῖ,long
11,2,7,σι·,long
11,3,1,Ζεὺς,long
11,3,2,δ’Ἔ,short
11,3,2,ρι,short
11,3,2,δα,long
11,3,3,προ,short
11,3,3,ΐ,short
11,3,3,αλ,long
11,3,3,λε,short
11,3,4,θο,short
11,3,4,ὰς,long
11,3,5,ἐ,short
11,3,5,πὶ,short
11,3,6,νῆ,long
11,3,6,ας,short
11,3,7,Ἀ,short
11,3,7,χαι,long
11,3,7,ῶν,long
11,4,1,ἀρ,long
11,4,1,γα,short
11,4,1,λέ,short
11,4,1,"ην,",long
11,4,2,πο,short
11,4,2,λέ,short
11,4,2,μοι,long
11,4,2,ο,short
11,4,3,τέ,short
11,4,3,ρας,long
11,4,4,με,short
11,4,4,τὰ,short
11,4,5,χερ,long
11,4,5,σὶν,short
11,4,6,ἔ,short
11,4,6,χου,long
11,4,6,σαν.,long
11,5,1,στῆ,long
11,5,2,δ’ἐπ’,short
11,5,3,Ὀ,short
11,5,3,δυσ,long
11,5,3,σῆ,long
11,5,3,ος,long
11,5,4,με,short
11,5,4,γα,short
11,5,4,κή,long
11,5,4,τε,short
11,5,4,ϊ,short
11,5,5,νη,long
11,5,5,ῒ,short
11,5,6,με,short
11,5,6,λαί,long
11,5,6,"νῃ,",long
11,6,1,ἥ,long
11,6,2,ῥ’ἐν,long
11,6,3,μεσ,long
11,6,3,σά,short
11,6,3,τῳ,short
11,6,4,ἔ,long
11,6,4,σκε,short
11,6,5,γε,short
11,6,5,γω,long
11,6,5,νέ,short
11,6,5,μεν,short
11,6,6,ἀμ,long
11,6,6,φο,short
11,6,6,τέ,short
11,6,6,ρω,long
11,6,6,"σε,",long
11,7,1,ἠ,long
11,7,1,μὲν,short
11,7,2,ἐπ’,short
11,7,3,Αἴ,long
11,7,3,αν,long
11,7,3,τος,long
11,7,4,κλι,short
11,7,4,σί,short
11,7,4,ας,long
11,7,5,Τε,short
11,7,5,λα,short
11,7,5,μω,long
11,7,5,νι,short
11,7,5,ά,short
11,7,5,δα,long
11,7,5,ο,long
11,8,1,ἠδ’,long
11,8,2,ἐπ’,short
11,8,3,Ἀ,short
11,8,3,χιλ,long
11,8,3,λῆ,long
11,8,3,"ος,",long
11,8,4,τοί,long
11,8,5,ῥ’ἔσ,long
11,8,5,χα,short
11,8,5,τα,short
11,8,6,νῆ,long
11,8,6,ας,short
11,8,7,ἐ,short
11,8,7,ΐ,long
11,8,7,σας,long
11,9,1,εἴ,long
11,9,1,ρυ,short
11,9,1,σαν,short
11,9,2,ἠ,long
11,9,2,νο,short
11,9,2,ρέ,short
11,9,2,ῃ,long
11,9,3,πί,short
11,9,3,συ,short
11,9,3,νοι,long
11,9,4,καὶ,long
11,9,5,κάρ,long
11,9,5,τε,short
11,9,5,ϊ,short
11,9,6,χει,long
11,9,6,ρῶν,long
11,10,1,ἔν,long
11,10,1,θα,long
11,10,2,στᾶσ’,long
11,10,3,ἤ,long
11,10,3,ϋ,long
11,10,3,σε,short
11,10,4,θε,short
11,10,4,ὰ,long
11,10,5,μέ,short
11,10,5,γα,short
11,10,6,τε,long
11,10,7,δει,long
11,10,7,νόν,long
11,10,8,τε,long
11,11,1,ὄρ,long
11,11,1,"θι’,",short
11,11,2,Ἀ,short
11,11,2,χαι,long
11,11,2,οῖ,long
11,11,2,σιν,long
11,11,3,δὲ,short
11,11,4,μέ,short
11,11,4,γα,long
11,11,5,σθέ,short
11,11,5,νος,short
11,11,6,ἔμ,long
11,11,6,βαλ’,short
11,11,7,ἑ,short
11,11,7,κά,long
11,11,7,στῳ,long
11,12,1,καρ,long
11,12,1,δί,short
11,12,1,ῃ,short
11,12,2,ἄ,long
11,12,2,λη,long
11,12,2,κτον,long
11,12,3,πο,short
11,12,3,λε,short
11,12,3,μί,long
11,12,3,ζειν,long
11,12,4,ἠ,long
11,12,4,δὲ,short
11,12,5,μά,short
11,12,5,χεσ,long
11,12,5,θαι.,long
11,13,1,τοῖ,long
11,13,1,σι,short
11,13,2,δ’ἄ,short
11,13,2,φαρ,long
11,13,3,πό,short
11,13,3,λε,short
11,13,3,μος,long
