Book,Line,Word,Text,Length
15,1,1,ἡ,long
15,1,2,δ’εἰς,long
15,1,3,εὐρ,long
15,1,3,ύχ,short
15,1,3,ορ,short
15,1,3,ον,long
15,1,4,Λακ,short
15,1,4,εδ,short
15,1,4,αίμ,long
15,1,4,ον,short
15,1,4,α,short
15,1,5,Παλλ,long
15,1,5,ὰς,short
15,1,6,Ἀθ,short
15,1,6,ήν,long
15,1,6,η,long
15,2,1,ᾤχ,long
15,2,1,"ετ’,",short
15,2,2,Ὀδ,short
15,2,2,υσσ,long
15,2,2,ῆ,long
15,2,2,ος,long
15,2,3,μεγ,short
15,2,3,αθ,short
15,2,3,ύμ,long
15,2,3,ου,long
15,2,4,φαίδ,long
15,2,4,ιμ,short
15,2,4,ον,short
15,2,5,υἱ,long
15,2,5,ὸν,long
15,3,1,νόστ,long
15,3,1,ου,short
15,3,2,ὑπ,short
15,3,2,ομν,long
15,3,2,ήσ,long
15,3,2,ουσ,long
15,3,2,α,short
15,3,3,καὶ,short
15,3,4,ὀτρ,long
15,3,4,υν,short
15,3,4,έ,short
15,3,4,ουσ,long
15,3,4,α,short
15,3,5,νέ,short
15,3,5,εσθ,long
15,3,5,αι.,long
15,4,1,εὗρ,long
15,4,1,ε,short
15,4,2,δὲ,short
15,4,3,Τηλ,long
15,4,3,έμ,short
15,4,3,αχ,short
15,4,3,ον,long
15,4,4,καὶ,long
15,4,5,Νέστ,long
15,4,5,ορ,short
15,4,5,ος,short
15,4,6,ἀγλ,long
15,4,6,α,short
15,4,6,ὸν,short
15,4,7,υἱ,long
15,4,7,ὸν,long
15,5,1,εὕδ,long
15,5,1,οντ’,long
15,5,2,ἐν,long
15,5,3,προδ,short
15,5,3,όμ,short
15,5,3,ῳ,long
15,5,4,Μεν,short
15,5,4,ελ,short
15,5,4,ά,long
15,5,4,ου,long
15,5,5,κυδ,long
15,5,5,αλ,short
15,5,5,ίμ,short
15,5,5,οι,long
15,5,5,"ο,",long
15,6,1,ἤτ,long
15,6,1,οι,long
15,6,2,Νεστ,long
15,6,2,ορ,short
15,6,2,ίδ,short
