Book,Line,Word,Text,Length
12,1,1,αὐτ,long
12,1,1,ὰρ,short
12,1,2,ἐπ,short
12,1,2,εὶ,long
12,1,3,ποτ,short
12,1,3,αμ,short
12,1,3,οῖ,long
12,1,3,ο,short
12,1,4,λίπ,short
12,1,4,εν,long
12,1,5,ῥό,short
12,1,5,ον,short
12,1,6,Ὠκ,long
12,1,6,ε,short
12,1,6,αν,short
12,1,6,οῖ,long
12,1,6,ο,long
12,2,1,"νηῦς,",long
12,2,2,ἀπ,short
12,2,2,ὸ,short
12,2,3,δ’ἵκ,long
12,2,3,ετ,short
12,2,3,ο,short
12,2,4,κῦμ,long
12,2,4,α,short
12,2,5,θαλ,short
12,2,5,άσσ,long
12,2,5,ης,long
12,2,6,εὐρ,long
12,2,6,υπ,short
12,2,6,όρ,short
12,2,6,οι,long
12,2,6,ο,long
12,3,1,νῆσ,long
12,3,1,όν,long
12,3,2,τ’Αἰ,long
12,3,2,αί,long
12,3,2,"ην,",long
12,3,3,ὅθ,short
12,3,3,ι,short
12,3,4,τ’Ἠ,long
12,3,4,οῦς,long
12,3,5,ἠρ,long
12,3,5,ιγ,short
12,3,5,εν,short
12,3,5,εί,long
12,3,5,ης,long
12,4,1,οἰκ,long
12,4,1,ί,short
12,4,1,α,short
12,4,2,καὶ,long
12,4,3,χορ,short
12,4,3,οί,short
12,4,4,εἰσ,long
12,4,4,ι,short
12,4,5,καὶ,short
12,4,6,ἀντ,long
12,4,6,ολ,short
12,4,6,αὶ,short
12,4,7,Ἠ,long
12,4,7,ελ,short
12,4,7,ί,short
12,4,7,οι,long
12,4,7,"ο,",long
12,5,1,νῆ,long
12,5,1,α,short
12,5,2,μὲν,short
12,5,3,ἔνθ’,long
12,5,4,ἐλθ,long
12,5,4,όντ,long
12,5,4,ες,short
12,5,5,ἐκ,short
12,5,5,έλσ,long
12,5,5,αμ,short
12,5,5,εν,short
12,5,6,ἐν,long
12,5,7,ψαμ,short
12,5,7,άθ,short
12,5,7,οισ,long
12,5,7,"ιν,",long
12,6,1,ἐκ,long
12,6,2,δὲ,short
12,6,3,καὶ,short
12,6,4,αὐτ,long
12,6,4,οὶ,long
12,6,5,βῆμ,long
12,6,5,εν,short
12,6,6,ἐπ,short
12,6,6,ὶ,long
12,6,7,ῥηγμ,long
12,6,7,ῖν,long
12,6,7,ι,short
12,6,8,θαλ,short
12,6,8,άσσ,long
12,6,8,ης·,long
12,7,1,ἔνθ,long
12,7,1,α,short
12,7,2,δ’ἀπ,short
12,7,2,οβρ,long
12,7,2,ίξ,long
12,7,2,αντ,long
12,7,2,ες,short
12,7,3,ἐμ,short
12,7,3,είν,long
12,7,3,αμ,short
12,7,3,εν,short
12,7,4,Ἠ,long
12,7,4,ῶ,long
12,7,5,δῖ,long
12,7,5,αν.,long
12,8,1,ἦμ,long
12,8,1,ος,long
12,8,2,δ’ἠρ,long
12,8,2,ιγ,short
12,8,2,έν,short
12,8,2,ει,long
12,8,2,α,short
12,8,3,φάν,short
12,8,3,η,long
12,8,4,ῥοδ,short
12,8,4,οδ,short
12,8,4,άκτ,long
12,8,4,υλ,short
12,8,4,ος,short
12,8,5,Ἠ,long
12,8,5,"ώς,",long
12,9,1,δὴ,long
12,9,2,τότ’,short
12,9,3,ἐγ,short
12,9,3,ὼν,long
12,9,4,ἑτ,short
12,9,4,άρ,short
12,9,4,ους,long
12,9,5,προ,short
12,9,5,ΐ,short
12,9,5,ειν,long
12,9,6,ἐς,long
12,9,7,δώμ,long
12,9,7,ατ,short
12,9,7,α,short
12,9,8,Κίρκ,long
12,9,8,ης,long
12,10,1,οἰσ,long
12,10,1,έμ,short
12,10,1,εν,short
12,10,1,αι,long
12,10,2,νεκρ,long
12,10,2,"όν,",long
12,10,3,Ἐλπ,long
12,10,3,ήν,long
12,10,3,ορ,short
12,10,3,α,short
12,10,4,τεθν,long
12,10,4,η,long
12,10,4,ῶτ,long
12,10,4,α.,long
12,11,1,φιτρ,long
12,11,1,οὺς,long
12,11,2,δ’αἶψ,long
12,11,2,α,short
12,11,3,ταμ,short
12,11,3,όντ,long
12,11,3,"ες,",short
12,11,4,ὅθ’,short
12,11,5,ἀκρ,long
12,11,5,οτ,short
12,11,5,άτ,short
12,11,5,η,long
12,11,6,πρό,short
12,11,6,εχ’,short
12,11,7,ἀκτ,long
12,11,7,"ή,",long
12,12,1,θάπτ,long
12,12,1,ομ,short
12,12,1,εν,short
12,12,2,ἀχν,long
12,12,2,ύμ,short
12,12,2,εν,short
12,12,2,οι,long
12,12,3,θαλ,short
12,12,3,ερ,short
12,12,3,ὸν,long
12,12,4,κατ,short
12,12,4,ὰ,short
12,12,5,δάκρ,long
12,12,5,υ,short
12,12,6,χέ,short
12,12,6,οντ,long
12,12,6,ες.,long
12,13,1,αὐτ,long
12,13,1,ὰρ,short
12,13,2,ἐπ,short
12,13,2,εὶ,long
12,13,3,νεκρ,long
12,13,3,ός,long
12,13,4,τ’ἐκ,short
12,13,4,ά,short
12,13,4,η,long
12,13,5,καὶ,long
12,13,6,τεύχ,long
12,13,6,ε,short
12,13,6,α,short
12,13,7,νεκρ,long
12,13,7,"οῦ,",long
12,14,1,τύμβ,long
12,14,1,ον,long
12,14,2,χεύ,long
12,14,2,αντ,long
12,14,2,ες,long
12,14,3,καὶ,short
12,14,4,ἐπ,short
12,14,4,ὶ,long
12,14,5,στήλ,long
12,14,5,ην,long
12,14,6,ἐρ,short
12,14,6,ύσ,short
12,14,6,αντ,long
12,14,6,ες,long
12,15,1,πήξ,long
12,15,1,αμ,short
