Book,Line,Word,Text,Length
18,1,1,ἦλθ,long
18,1,1,ε,short
18,1,2,δ’ἐπ,short
18,1,2,ὶ,long
18,1,3,πτωχ,long
18,1,3,ὸς,long
18,1,4,πανδ,long
18,1,4,ήμ,long
18,1,4,ι,short
18,1,4,"ος,",short
18,1,5,ὃς,long
18,1,6,κατ,short
18,1,6,ὰ,short
18,1,7,ἄστ,long
18,1,7,υ,long
18,2,1,πτωχ,long
18,2,1,εύ,long
18,2,1,εσκ’,long
18,2,2,Ἰθ,short
18,2,2,άκ,short
18,2,2,"ης,",long
18,2,3,μετ,short
18,2,3,ὰ,short
18,2,4,δ’ἔπρ,long
18,2,4,επ,short
18,2,4,ε,short
18,2,5,γαστ,long
18,2,5,έρ,short
18,2,5,ι,short
18,2,6,μάργ,long
18,2,6,ῃ,long
18,3,1,ἀζ,long
18,3,1,ηχ,long
18,3,1,ὲς,long
18,3,2,φαγ,short
18,3,2,έμ,short
18,3,2,εν,long
18,3,3,καὶ,long
18,3,4,πι,long
18,3,4,έμ,short
18,3,4,εν·,short
18,3,5,οὐδ,long
18,3,5,έ,short
18,3,6,οἱ,short
18,3,7,ἦν,long
18,3,8,ἲς,long
18,4,1,οὐδ,long
18,4,1,ὲ,short
18,4,2,βί,short
18,4,2,"η,",long
18,4,3,εἶδ,long
18,4,3,ος,long
18,4,4,δὲ,short
18,4,5,μάλ,short
18,4,5,α,long
18,4,6,μέγ,short
18,4,6,ας,short
18,4,7,ἦν,long
18,4,8,ὁρ,short
18,4,8,ά,short
18,4,8,ασθ,long
18,4,8,αι.,long
18,5,1,Ἀρν,long
18,5,1,αῖ,long
18,5,1,ος,long
18,5,2,δ’ὄν,short
18,5,2,ομ’,short
18,5,3,ἔσκ,long
18,5,3,ε·,short
18,5,4,τὸ,short
18,5,5,γὰρ,long
18,5,6,θέτ,short
18,5,6,ο,short
18,5,7,πότν,long
18,5,7,ι,short
18,5,7,α,short
18,5,8,μήτ,long
