Book,Line,Word,Text,Length
21,1,1,τῇ,long
21,1,2,δ’ἄρ’,short
21,1,3,ἐπ,short
21,1,3,ὶ,long
21,1,4,φρεσ,short
21,1,4,ὶ,short
21,1,5,θῆκ,long
21,1,5,ε,short
21,1,6,θε,short
21,1,6,ὰ,long
21,1,7,γλαυκ,long
21,1,7,ῶπ,long
21,1,7,ις,short
21,1,8,Ἀθ,short
21,1,8,ήν,long
21,1,8,"η,",long
21,2,1,κούρ,long
21,2,1,ῃ,long
21,2,2,Ἰκ,long
21,2,2,αρ,short
21,2,2,ί,short
21,2,2,οι,long
21,2,2,"ο,",short
21,2,3,περ,short
21,2,3,ίφρ,long
21,2,3,ον,short
21,2,3,ι,short
21,2,4,Πην,long
21,2,4,ελ,short
21,2,4,οπ,short
21,2,4,εί,long
21,2,4,"ῃ,",long
21,3,1,τόξ,long
21,3,1,ον,long
21,3,2,μνηστ,long
21,3,2,ήρ,long
21,3,2,εσσ,long
21,3,2,ι,short
21,3,3,θέμ,short
21,3,3,εν,long
21,3,4,πολ,short
21,3,4,ι,short
21,3,4,όν,long
21,3,5,τε,short
21,3,6,σίδ,short
21,3,6,ηρ,long
21,3,6,ον,long
21,4,1,ἐν,long
21,4,2,μεγ,short
21,4,2,άρ,short
21,4,2,οις,long
21,4,3,Ὀδ,short
21,4,3,υσ,short
21,4,3,ῆ,long
21,4,3,"ος,",short
21,4,4,ἀ,short
21,4,4,έθλ,long
21,4,4,ι,short
21,4,4,α,short
21,4,5,καὶ,long
21,4,6,φόν,short
21,4,6,ου,short
21,4,7,ἀρχ,long
21,4,7,ήν.,long
21,5,1,κλίμ,long
21,5,1,ακ,short
21,5,1,α,short
21,5,2,δ’ὑψ,long
21,5,2,ηλ,long
21,5,2,ὴν,long
21,5,3,προσ,short
21,5,3,εβ,short
21,5,3,ήσ,long
21,5,3,ετ,short
21,5,3,ο,short
21,5,4,οἷ,long
21,5,4,ο,short
21,5,5,δόμ,short
21,5,5,οι,long
21,5,5,"ο,",long
21,6,1,εἵλ,long
21,6,1,ετ,short
21,6,1,ο,short
21,6,2,δὲ,long
21,6,3,κλη,long
21,6,3,ῗδ’,long
21,6,4,εὐκ,long
21,6,4,αμπ,long
21,6,4,έ,short
21,6,4,α,short
21,6,5,χειρ,long
21,6,5,ὶ,short
21,6,6,παχ,short
21,6,6,εί,long
21,6,6,ῃ,long
21,7,1,καλ,long
21,7,1,ὴν,long
21,7,2,χρυσ,long
21,7,2,εί,long
21,7,2,ην·,long
21,7,3,κώπ,long
21,7,3,η,long
21,7,4,δ’ἐλ,short
21,7,4,έφ,short
21,7,4,αντ,long
21,7,4,ος,short
21,7,5,ἐπ,short
21,7,5,ῆ,long
21,7,5,εν.,long
21,8,1,βῆ,long
21,8,2,δ’ἴμ,short
21,8,2,εν,short
21,8,2,αι,long
21,8,3,θάλ,short
21,8,3,αμ,short
21,8,3,όνδ,long
21,8,3,ε,short
21,8,4,σὺν,short
21,8,5,ἀμφ,long
21,8,5,ιπ,short
21,8,5,όλ,short
21,8,5,οισ,long
21,8,5,ι,short
21,8,6,γυν,short
21,8,6,αιξ,long
21,8,6,ὶν,long
21,9,1,ἔσχ,long
21,9,1,ατ,short
21,9,1,ον·,short
21,9,2,ἔνθ,long
21,9,2,α,short
21,9,3,δέ,short
21,9,4,οἱ,long
21,9,5,κειμ,long
21,9,5,ήλ,long
21,9,5,ι,short
21,9,5,α,short
21,9,6,κεῖτ,long
21,9,6,ο,short
21,9,7,ἄν,short
21,9,7,ακτ,long
21,9,7,"ος,",long
21,10,1,χαλκ,long
21,10,1,ός,long
21,10,2,τε,long
21,10,3,χρυσ,long
21,10,3,ός,long
21,10,4,τε,short
21,10,5,πολ,short
21,10,5,ύκμ,long
21,10,5,ητ,long
21,10,5,ός,long
21,10,6,τε,short
21,10,7,σίδ,short
21,10,7,ηρ,long
21,10,7,ος.,long
21,11,1,ἔνθ,long
21,11,1,α,short
21,11,2,δὲ,short
21,11,3,τόξ,long
21,11,3,ον,long
21,11,4,κεῖτ,long
21,11,4,ο,short
21,11,5,παλ,short
21,11,5,ίντ,long
21,11,5,ον,short
21,11,5,ον,short
21,11,6,ἠδ,long
21,11,6,ὲ,short
21,11,7,φαρ,short
21,11,7,έτρ,long
21,11,7,η,long
21,12,1,ἰ,long
21,12,1,οδ,short
21,12,1,όκ,short
21,12,1,"ος,",long
21,12,2,πολλ,long
21,12,2,οὶ,long
21,12,3,δ’ἔν,short
21,12,3,εσ,short
21,12,3,αν,long
21,12,4,στον,short
21,12,4,ό,short
21,12,4,εντ,long
21,12,4,ες,short
21,12,5,ὀ,short
21,12,5,ϊστ,long
21,12,5,"οί,",long
21,13,1,δῶρ,long
21,13,1,α,short
21,13,2,τά,short
21,13,3,οἱ,long
21,13,4,ξεῖν,long
21,13,4,ος,long
21,13,5,Λακ,short
21,13,5,εδ,short
21,13,5,αίμ,long
21,13,5,ον,short
21,13,5,ι,short
21,13,6,δῶκ,long
21,13,6,ε,short
21,13,7,τυχ,short
21,13,7,ήσ,long
21,13,7,ας,long
21,14,1,Ἴφ,long
21,14,1,ιτ,short
21,14,1,ος,short
21,14,2,Εὐρ,long
21,14,2,υτ,short
21,14,2,ίδ,short
21,14,2,"ης,",long
21,14,3,ἐπ,short
21,14,3,ι,short
21,14,3,είκ,long
21,14,3,ελ,short
21,14,3,ος,short
21,14,4,ἀθ,long
21,14,4,αν,short
21,14,4,άτ,short
21,14,4,οισ,long
21,14,4,ι.,long
21,15,1,τὼ,long
21,15,2,δ’ἐν,long
21,15,3,Μεσσ,long
21,15,3,ήν,long
21,15,3,ῃ,long
21,15,4,ξυμβλ,long
21,15,4,ήτ,long
21,15,4,ην,long
21,15,5,ἀλλ,long
21,15,5,ήλ,long
21,15,5,οι,long
21,15,5,ϊν,long
21,16,1,οἴκ,long
21,16,1,ῳ,short
21,16,2,ἐν,short
21,16,3,Ὀρτ,long
21,16,3,ιλ,short
21,16,3,όχ,short
21,16,3,οι,long
21,16,3,ο,short
21,16,4,δα,short
21,16,4,ΐφρ,long
21,16,4,ον,short
21,16,4,ος.,short
21,16,5,ἤτ,long
21,16,5,οι,short
21,16,6,Ὀδ,short
21,16,6,υσσ,long
21,16,6,εὺς,long
21,17,1,ἦλθ,long
21,17,1,ε,short
21,17,2,μετ,short
21,17,2,ὰ,long
21,17,3,χρεῖ,long
21,17,3,"ος,",long
21,17,4,τό,short
21,17,5,ῥά,short
21,17,6,οἱ,long
21,17,7,πᾶς,long
21,17,8,δῆμ,long
21,17,8,ος,short
21,17,9,ὄφ,short
21,17,9,ελλ,long
21,17,9,ε·,long
21,18,1,μῆλ,long
21,18,1,α,short
