Book,Line,Word,Text,Length
11,1,1,αὐτ,long
11,1,1,ὰρ,short
11,1,2,ἐπ,short
11,1,2,εί,long
11,1,3,ῥ’ἐπ,short
11,1,3,ὶ,short
11,1,4,νῆ,long
11,1,4,α,short
11,1,5,κατ,short
11,1,5,ήλθ,long
11,1,5,ομ,short
11,1,5,εν,short
11,1,6,ἠδ,long
11,1,6,ὲ,short
11,1,7,θάλ,short
11,1,7,ασσ,long
11,1,7,"αν,",long
11,2,1,νῆ,long
11,2,1,α,short
11,2,2,μὲν,short
11,2,3,ἂρ,long
11,2,4,πάμπρ,long
11,2,4,ωτ,long
11,2,4,ον,short
11,2,5,ἐρ,short
11,2,5,ύσσ,long
11,2,5,αμ,short
11,2,5,εν,short
11,2,6,εἰς,long
11,2,7,ἅλ,short
11,2,7,α,short
11,2,8,δῖ,long
11,2,8,"αν,",long
11,3,1,ἐν,long
11,3,2,δ’ἱστ,long
11,3,2,ὸν,long
11,3,3,τιθ,short
11,3,3,έμ,short
11,3,3,εσθ,long
11,3,3,α,short
11,3,4,καὶ,short
11,3,5,ἱστ,long
11,3,5,ί,short
11,3,5,α,short
11,3,6,νη,long
11,3,6,ὶ,short
11,3,7,μελ,short
11,3,7,αίν,long
11,3,7,"ῃ,",long
11,4,1,ἐν,long
11,4,2,δὲ,short
11,4,3,τὰ,short
11,4,4,μῆλ,long
11,4,4,α,short
11,4,5,λαβ,short
11,4,5,όντ,long
11,4,5,ες,short
11,4,6,ἐβ,short
11,4,6,ήσ,long
11,4,6,αμ,short
11,4,6,"εν,",short
11,4,7,ἂν,long
11,4,8,δὲ,short
11,4,9,καὶ,short
11,4,10,αὐτ,long
11,4,10,οὶ,long
11,5,1,βαίν,long
11,5,1,ομ,short
11,5,1,εν,short
11,5,2,ἀχν,long
11,5,2,ύμ,short
11,5,2,εν,short
11,5,2,οι,long
11,5,3,θαλ,short
11,5,3,ερ,short
11,5,3,ὸν,long
11,5,4,κατ,short
11,5,4,ὰ,short
11,5,5,δάκρ,long
11,5,5,υ,short
11,5,6,χέ,short
11,5,6,οντ,long
11,5,6,ες.,long
11,6,1,ἡμ,long
11,6,1,ῖν,long
11,6,2,δ’αὖ,long
11,6,3,κατ,short
11,6,3,όπ,short
11,6,3,ισθ,long
11,6,3,ε,short
11,6,4,νε,short
11,6,4,ὸς,long
11,6,5,κυ,short
11,6,5,αν,short
11,6,5,οπρ,long
11,6,5,ώρ,long
11,6,5,οι,long
11,6,5,ο,long
11,7,1,ἴκμ,long
11,7,1,εν,short
11,7,1,ον,short
11,7,2,οὖρ,long
11,7,2,ον,short
11,7,3,ἵ,short
11,7,3,ει,long
11,7,4,πλησ,long
11,7,4,ίστ,long
11,7,4,ι,short
11,7,4,"ον,",short
11,7,5,ἐσθλ,long
11,7,5,ὸν,short
11,7,6,ἑτ,short
11,7,6,αῖρ,long
11,7,6,"ον,",long
11,8,1,Κίρκ,long
11,8,1,η,short
11,8,2,ἐ,short
11,8,2,ϋπλ,long
11,8,2,όκ,short
11,8,2,αμ,short
11,8,2,"ος,",long
11,8,3,δειν,long
11,8,3,ὴ,long
