Book,Line,Word,Text,Length
22,1,1,αὐτ,long
22,1,1,ὰρ,short
22,1,2,ὁ,short
22,1,3,γυμν,long
22,1,3,ώθ,long
22,1,3,η,long
22,1,4,ῥακ,short
22,1,4,έ,short
22,1,4,ων,long
22,1,5,πολ,short
22,1,5,ύμ,short
22,1,5,ητ,long
22,1,5,ις,short
22,1,6,Ὀδ,short
22,1,6,υσσ,long
22,1,6,"εύς,",long
22,2,1,ἆλτ,long
22,2,1,ο,short
22,2,2,δ’ἐπ,short
22,2,2,ὶ,long
22,2,3,μέγ,short
22,2,3,αν,short
22,2,4,οὐδ,long
22,2,4,"όν,",short
22,2,5,ἔχ,short
22,2,5,ων,long
22,2,6,βι,short
22,2,6,ὸν,short
22,2,7,ἠδ,long
22,2,7,ὲ,short
22,2,8,φαρ,short
22,2,8,έτρ,long
22,2,8,ην,long
22,3,1,ἰ,long
22,3,1,ῶν,long
22,3,2,ἐμπλ,long
22,3,2,εί,long
22,3,2,"ην,",long
22,3,3,ταχ,short
22,3,3,έ,short
22,3,3,ας,long
22,3,4,δ’ἐκχ,long
22,3,4,εύ,long
22,3,4,ατ’,short
22,3,5,ὀ,short
22,3,5,ϊστ,long
22,3,5,οὺς,long
22,4,1,αὐτ,long
22,4,1,οῦ,long
22,4,2,πρόσθ,long
22,4,2,ε,short
22,4,3,ποδ,short
22,4,3,"ῶν,",long
22,4,4,μετ,short
22,4,4,ὰ,short
22,4,5,δὲ,long
22,4,6,μνηστ,long
22,4,6,ῆρσ,long
22,4,6,ιν,short
22,4,7,ἔ,short
22,4,7,ειπ,long
22,4,7,εν·,long
22,5,1,οὗτ,long
22,5,1,ος,long
22,5,2,μὲν,long
22,5,3,δὴ,short
22,5,4,ἄ,short
22,5,4,εθλ,long
22,5,4,ος,short
22,5,5,ἀ,short
22,5,5,ά,long
22,5,5,ατ,short
22,5,5,ος,short
22,5,6,ἐκτ,long
22,5,6,ετ,short
22,5,6,έλ,short
22,5,6,εστ,long
22,5,6,αι·,long
22,6,1,νῦν,long
22,6,2,αὖτ,long
22,6,2,ε,long
22,6,3,σκοπ,short
22,6,3,ὸν,short
22,6,4,ἄλλ,long
22,6,4,"ον,",short
22,6,5,ὃν,short
22,6,6,οὔ,long
22,6,7,πώ,long
22,6,8,τις,long
22,6,9,βάλ,short
22,6,9,εν,short
22,6,10,ἀν,long
22,6,10,"ήρ,",long
22,7,1,εἴσ,long
22,7,1,ομ,short
22,7,1,"αι,",short
22,7,2,αἴ,long
22,7,3,κε,short
22,7,4,τύχ,short
22,7,4,ωμ,long
22,7,4,"ι,",short
22,7,5,πόρ,short
22,7,5,ῃ,long
22,7,6,δέ,short
22,7,7,μοι,short
22,7,8,εὖχ,long
22,7,8,ος,short
22,7,9,Ἀπ,short
22,7,9,όλλ,long
22,7,9,ων.,long
22,8,1,ἦ,long
22,8,2,καὶ,short
22,8,3,ἐπ’,short
22,8,4,Ἀντ,long
22,8,4,ιν,short
22,8,4,ό,short
22,8,4,ῳ,long
22,8,5,ἰθ,long
22,8,5,ύν,long
22,8,5,ετ,short
22,8,5,ο,short
22,8,6,πικρ,long
22,8,6,ὸν,short
22,8,7,ὀ,short
22,8,7,ϊστ,long
22,8,7,όν.,long
22,9,1,ἤτ,long
22,9,1,οι,short
22,9,2,ὁ,short
22,9,3,καλ,long
22,9,3,ὸν,short
22,9,4,ἄλ,short
22,9,4,εισ,long
22,9,4,ον,short
22,9,5,ἀν,short
22,9,5,αιρ,long
22,9,5,ήσ,long
22,9,5,εσθ,long
22,9,5,αι,short
22,9,6,ἔμ,short
22,9,6,ελλ,long
22,9,6,"ε,",long
22,10,1,χρύσ,long
22,10,1,ε,short
22,10,1,ον,short
22,10,2,ἄμφ,long
22,10,2,ωτ,long
22,10,2,"ον,",long
22,10,3,καὶ,long
22,10,4,δὴ,long
22,10,5,μετ,short
22,10,5,ὰ,short
22,10,6,χερσ,long
22,10,6,ὶν,short
22,10,7,ἐν,short
22,10,7,ώμ,long
22,10,7,"α,",long
22,11,1,ὄφρ,long
22,11,1,α,short
22,11,2,πί,short
22,11,2,οι,long
22,11,3,οἴν,long
22,11,3,οι,long
22,11,3,ο·,short
22,11,4,φόν,short
22,11,4,ος,long
22,11,5,δέ,short
22,11,6,οἱ,short
22,11,7,οὐκ,long
22,11,8,ἐν,short
22,11,8,ὶ,short
22,11,9,θυμ,long
22,11,9,ῷ,long
22,12,1,μέμβλ,long
22,12,1,ετ,short
22,12,1,ο·,short
22,12,2,τίς,long
22,12,3,κ’οἴ,long
22,12,3,οιτ,long
22,12,3,ο,short
22,12,4,μετ’,short
22,12,5,ἀνδρ,long
22,12,5,άσ,short
22,12,5,ι,short
22,12,6,δαιτ,long
22,12,6,υμ,short
22,12,6,όν,short
22,12,6,εσσ,long
22,12,6,ι,long
22,13,1,μοῦν,long
22,13,1,ον,short
22,13,2,ἐν,short
22,13,2,ὶ,long
22,13,3,πλε,short
22,13,3,όν,short
22,13,3,εσσ,long
22,13,3,"ι,",short
22,13,4,καὶ,short
22,13,5,εἰ,long
22,13,6,μάλ,short
22,13,6,α,short
22,13,7,καρτ,long
22,13,7,ερ,short
22,13,7,ὸς,short
22,13,8,εἴ,long
22,13,8,"η,",long
22,14,1,οἷ,long
22,14,2,τεύξ,long
22,14,2,ειν,long
22,14,3,θάν,short
22,14,3,ατ,short
22,14,3,όν,long
22,14,4,τε,short
22,14,5,κακ,short
22,14,5,ὸν,long
22,14,6,καὶ,long
22,14,7,κῆρ,long
22,14,7,α,short
22,14,8,μέλ,short
22,14,8,αιν,long
22,14,8,αν;,long
22,15,1,τὸν,long
22,15,2,δ’Ὀδ,short
22,15,2,υσ,short
22,15,2,εὺς,long
22,15,3,κατ,short
22,15,3,ὰ,short
22,15,4,λαιμ,long
22,15,4,ὸν,short
22,15,5,ἐπ,short
22,15,5,ισχ,long
22,15,5,όμ,short
22,15,5,εν,short
22,15,5,ος,long
22,15,6,βάλ,short
22,15,6,εν,short
22,15,7,ἰ,long
22,15,7,"ῷ,",long
22,16,1,ἀν,long
22,16,1,τικ,long
22,16,1,ρὺ,long
22,16,2,δ᾽ἁ,short
22,16,2,πα,short
22,16,2,λοῖ,long
22,16,2,ο,short
22,16,3,δι᾽,short
22,16,4,αὐ,long
22,16,4,χέ,short
22,16,4,νος,short
22,16,5,ἤ,long
22,16,5,λυθ᾽,short
22,16,6,ἀ,short
22,16,6,κω,long
22,16,6,κή,long
22,17,1,ἐκλ,long
22,17,1,ίνθ,long
22,17,1,η,long
22,17,2,δ’ἑτ,short
22,17,2,έρ,short
22,17,2,ωσ,long
22,17,2,"ε,",short
22,17,3,δέπ,short
22,17,3,ας,long
22,17,4,δέ,short
22,17,5,οἱ,short
22,17,6,ἔκπ,long
22,17,6,εσ,short
22,17,6,ε,short
22,17,7,χειρ,long
22,17,7,ὸς,long
22,18,1,βλημ,long
22,18,1,έν,short
22,18,1,"ου,",short
22,18,2,αὐτ,long
22,18,2,ίκ,short
22,18,2,α,short
22,18,3,δ’αὐλ,long
22,18,3,ὸς,short
22,18,4,ἀν,short
22,18,4,ὰ,long
22,18,5,ῥῖν,long
22,18,5,ας,long
22,18,6,παχ,short
22,18,6,ὺς,short
22,18,7,ἦλθ,long
22,18,7,εν,long
22,19,1,αἵμ,long
22,19,1,ατ,short
22,19,1,ος,short
22,19,2,ἀνδρ,long
22,19,2,ομ,short
22,19,2,έ,short
22,19,2,οι,long
22,19,2,ο·,short
22,19,3,θο,short
22,19,3,ῶς,long
22,19,4,δ’ἀπ,short
22,19,4,ὸ,short
22,19,5,εἷ,long
22,19,5,ο,short
22,19,6,τράπ,short
22,19,6,εζ,long
22,19,6,αν,long
22,20,1,ὧσ,long
22,20,1,ε,short
22,20,2,ποδ,short
22,20,2,ὶ,long
22,20,3,πλήξ,long
22,20,3,"ας,",long
22,20,4,ἀπ,short
22,20,4,ὸ,short
22,20,5,δ’εἴδ,long
22,20,5,ατ,short
22,20,5,α,short
22,20,6,χεῦ,long
22,20,6,εν,short
22,20,7,ἔρ,short
22,20,7,αζ,long
22,20,7,ε·,long
22,21,1,σῖτ,long
22,21,1,ός,long
22,21,2,τε,long
22,21,3,κρέ,short
22,21,3,α,short
22,21,4,τ’ὀπτ,long
22,21,4,ὰ,short
22,21,5,φορ,short
22,21,5,ύν,long
22,21,5,ετ,short
22,21,5,ο.,short
22,21,6,τοὶ,long
22,21,7,δ’ὁμ,short
22,21,7,άδ,short
22,21,7,ησ,long
22,21,7,αν,long
22,22,1,μνηστ,long
22,22,1,ῆρ,long
22,22,1,ες,long
22,22,2,κατ,short
22,22,2,ὰ,short
22,22,3,δώμ,long
22,22,3,"αθ’,",short
22,22,4,ὅπ,short
22,22,4,ως,long
22,22,5,ἴδ,short
22,22,5,ον,short
22,22,6,ἄνδρ,long
22,22,6,α,short
22,22,7,πεσ,short
22,22,7,όντ,long
22,22,7,"α,",long
22,23,1,ἐκ,long
22,23,2,δὲ,short
22,23,3,θρόν,short
22,23,3,ων,long
22,23,4,ἀν,short
22,23,4,όρ,short
22,23,4,ουσ,long
22,23,4,αν,short
22,23,5,ὀρ,short
22,23,5,ινθ,long
22,23,5,έντ,long
22,23,5,ες,long
22,23,6,κατ,short
22,23,6,ὰ,short
22,23,7,δῶμ,long
22,23,7,"α,",long
22,24,1,πάντ,long
22,24,1,οσ,short
22,24,1,ε,short
22,24,2,παπτ,long
22,24,2,αίν,long
22,24,2,οντ,long
22,24,2,ες,short
22,24,3,ἐ,short
22,24,3,ϋδμ,long
22,24,3,ήτ,long
22,24,3,ους,long
22,24,4,ποτ,short
22,24,4,ὶ,short
22,24,5,τοίχ,long
22,24,5,ους·,long
22,25,1,οὐδ,long
22,25,1,έ,short
22,25,2,που,short
22,25,3,ἀσπ,long
22,25,3,ὶς,short
22,25,4,ἔ,short
22,25,4,ην,long
22,25,5,οὐδ’,long
22,25,6,ἄλκ,long
22,25,6,ιμ,short
22,25,6,ον,short
22,25,7,ἔγχ,long
22,25,7,ος,short
22,25,8,ἑλ,short
22,25,8,έσθ,long
22,25,8,αι.,long
22,26,1,νείκ,long
22,26,1,ει,long
22,26,1,ον,long
22,26,2,δ’Ὀδ,short
22,26,2,υσ,short
22,26,2,ῆ,long
22,26,2,α,short
22,26,3,χολ,short
22,26,3,ωτ,long
22,26,3,οῖσ,long
22,26,3,ιν,long
22,26,4,ἐπ,short
22,26,4,έ,short
22,26,4,εσσ,long
22,26,4,ι·,long
22,27,1,ξεῖν,long
22,27,1,"ε,",short
22,27,2,κακ,short
22,27,2,ῶς,long
22,27,3,ἀνδρ,long
22,27,3,ῶν,long
22,27,4,τοξ,long
22,27,4,άζ,long
22,27,4,ε,short
22,27,4,αι·,short
22,27,5,οὐκ,long
22,27,5,έτ’,short
22,27,6,ἀ,short
22,27,6,έθλ,long
22,27,6,ων,long
22,28,1,ἄλλ,long
22,28,1,ων,long
22,28,2,ἀντ,long
22,28,2,ι,short
22,28,2,άσ,short
22,28,2,εις·,long
22,28,3,νῦν,long
22,28,4,τοι,long
22,28,5,σῶς,long
22,28,6,αἰπ,long
22,28,6,ὺς,short
22,28,7,ὄλ,short
22,28,7,εθρ,long
22,28,7,ος.,long
22,29,1,καὶ,long
22,29,2,γὰρ,long
22,29,3,δὴ,long
22,29,4,νῦν,long
22,29,5,φῶτ,long
22,29,5,α,short
22,29,6,κατ,short
22,29,6,έκτ,long
22,29,6,αν,short
22,29,6,ες,short
22,29,7,ὃς,long
22,29,8,μέγ’,short
22,29,9,ἄρ,short
22,29,9,ιστ,long
22,29,9,ος,long
22,30,1,κούρ,long
22,30,1,ων,long
22,30,2,εἰν,long
22,30,3,Ἰθ,short
22,30,3,άκ,short
22,30,3,ῃ·,long
22,30,4,τῶ,long
22,30,5,σ’ἐνθ,long
22,30,5,άδ,short
22,30,5,ε,short
22,30,6,γῦπ,long
22,30,6,ες,short
22,30,7,ἔδ,short
22,30,7,οντ,long
22,30,7,αι.,long
22,31,1,ἴσκ,long
22,31,1,εν,short
22,31,2,ἕκ,short
22,31,2,αστ,long
22,31,2,ος,short
22,31,3,ἀν,short
22,31,3,"ήρ,",long
22,31,4,ἐπ,short
22,31,4,εὶ,short
22,31,5,ἦ,long
22,31,6,φάσ,short
22,31,6,αν,short
22,31,7,οὐκ,long
22,31,8,ἐθ,short
22,31,8,έλ,short
22,31,8,οντ,long
22,31,8,α,long
22,32,1,ἄνδρ,long
22,32,1,α,short
22,32,2,κατ,short
22,32,2,ακτ,long
22,32,2,εῖν,long
22,32,2,αι·,long
22,32,3,τὸ,short
22,32,4,δὲ,short
22,32,5,νήπ,long
22,32,5,ι,short
22,32,5,οι,short
22,32,6,οὐκ,long
22,32,7,ἐν,short
22,32,7,ό,short
22,32,7,ησ,long
22,32,7,"αν,",long
22,33,1,ὡς,long
22,33,2,δή,long
22,33,3,σφιν,long
22,33,4,καὶ,long
22,33,5,πᾶσ,long
22,33,5,ιν,short
22,33,6,ὀλ,short
22,33,6,έθρ,long
22,33,6,ου,long
22,33,7,πείρ,long
22,33,7,ατ’,short
22,33,8,ἐφ,short
22,33,8,ῆπτ,long
22,33,8,ο.,long
22,34,1,τοὺς,long
22,34,2,δ’ἄρ’,short
22,34,3,ὑπ,short
22,34,3,όδρ,long
22,34,3,α,short
22,34,4,ἰδ,short
22,34,4,ὼν,long
22,34,5,προσ,short
22,34,5,έφ,short
22,34,5,η,long
22,34,6,πολ,short
22,34,6,ύμ,short
22,34,6,ητ,long
22,34,6,ις,short
22,34,7,Ὀδ,short
22,34,7,υσσ,long
22,34,7,εύς·,long
22,35,1,ὧ,long
22,35,2,κύν,short
22,35,2,"ες,",short
22,35,3,οὔ,long
22,35,4,μ’ἔτ’,short
22,35,5,ἐφ,short
22,35,5,άσκ,long
22,35,5,εθ’,short
22,35,6,ὑπ,short
22,35,6,ότρ,long
22,35,6,οπ,short
22,35,6,ον,short
22,35,7,οἴκ,long
22,35,7,αδ’,short
22,35,8,ἱκ,short
22,35,8,έσθ,long
22,35,8,αι,long
22,36,1,δήμ,long
22,36,1,ου,short
22,36,2,ἄπ,short
22,36,2,ο,long
