Book,Line,Word,Text,Length
24,1,1,Ἑρμ,long
24,1,1,ῆς,long
24,1,2,δὲ,long
24,1,3,ψυχ,long
24,1,3,ὰς,long
24,1,4,Κυλλ,long
24,1,4,ήν,long
24,1,4,ι,short
24,1,4,ος,short
24,1,5,ἐξ,long
24,1,5,εκ,short
24,1,5,αλ,short
24,1,5,εῖτ,long
24,1,5,ο,long
24,2,1,ἀνδρ,long
24,2,1,ῶν,long
24,2,2,μνηστ,long
24,2,2,ήρ,long
24,2,2,ων·,long
24,2,3,ἔχ,short
24,2,3,ε,short
24,2,4,δὲ,long
24,2,5,ῥάβδ,long
24,2,5,ον,long
24,2,6,μετ,short
24,2,6,ὰ,short
24,2,7,χερσ,long
24,2,7,ὶ,long
24,3,1,καλ,long
24,3,1,ὴν,long
24,3,2,χρυσ,long
24,3,2,εί,long
24,3,2,"ην,",long
24,3,3,τῇ,long
24,3,4,τ’ἀνδρ,long
24,3,4,ῶν,long
24,3,5,ὄμμ,long
24,3,5,ατ,short
24,3,5,α,short
24,3,6,θέλγ,long
24,3,6,ει,long
24,4,1,ὦν,long
24,4,2,ἐθ,short
24,4,2,έλ,short
24,4,2,"ει,",long
24,4,3,τοὺς,long
24,4,4,δ’αὖτ,long
24,4,4,ε,short
24,4,5,καὶ,short
24,4,6,ὑπν,long
24,4,6,ώ,long
24,4,6,οντ,long
24,4,6,ας,short
24,4,7,ἐγ,short
24,4,7,είρ,long
24,4,7,ει·,long
24,5,1,τῇ,long
24,5,2,ῥ’ἄγ,short
24,5,2,ε,short
24,5,3,κιν,long
24,5,3,ήσ,long
24,5,3,"ας,",long
24,5,4,ταὶ,long
24,5,5,δὲ,long
24,5,6,τρίζ,long
24,5,6,ουσ,long
24,5,6,αι,short
24,5,7,ἕπ,short
24,5,7,οντ,long
24,5,7,ο.,long
24,6,1,ὡς,long
24,6,2,δ’ὅτ,short
24,6,2,ε,short
24,6,3,νυκτ,long
24,6,3,ερ,short
24,6,3,ίδ,short
24,6,3,ες,long
24,6,4,μυχ,short
24,6,4,ῷ,short
24,6,5,ἄντρ,long
24,6,5,ου,long
24,6,6,θεσπ,long
24,6,6,εσ,short
24,6,6,ί,short
24,6,6,οι,long
24,6,6,ο,long
24,7,1,τρίζ,long
24,7,1,ουσ,long
24,7,1,αι,long
24,7,2,ποτ,short
24,7,2,έ,short
24,7,2,οντ,long
24,7,2,"αι,",short
24,7,3,ἐπ,short
24,7,3,εί,long
24,7,4,κέ,short
24,7,5,τις,short
24,7,6,ἀπ,long
24,7,6,οπ,short
24,7,6,έσ,short
24,7,6,ῃσ,long
24,7,6,ιν,long
