Book,Line,Word,Text,Length,Foot
13,1,1,Ζεὺς,long,1
13,1,2,δ’ἐ,short,1
13,1,2,πεὶ,short,1
13,1,3,οὖν,long,2
13,1,4,Τρῶ,long,2
13,1,4,άς,long,3
13,1,5,τε,short,3
13,1,6,καὶ,short,3
13,1,7,Ἕ,long,4
13,1,7,κτο,short,4
13,1,7,ρα,short,4
13,1,8,νηυ,long,5
13,1,8,σὶ,short,5
13,1,9,πέ,short,5
13,1,9,λα,long,6
13,1,9,"σσε,",long,6
13,2,1,τοὺς,long,1
13,2,2,μὲν,short,1
13,2,3,ἔ,short,1
13,2,3,α,long,2
13,2,4,πα,short,2
13,2,4,ρὰ,short,2
13,2,5,τῇ,long,3
13,2,5,σι,short,3
13,2,6,πό,short,3
13,2,6,νον,long,4
13,2,7,τ’ἐ,short,4
13,2,7,χέ,short,4
13,2,7,μεν,long,5
13,2,8,καὶ,short,5
13,2,9,ὀ,short,5
13,2,9,ϊ,long,6
13,2,9,ζὺν,long,6
13,3,1,νω,long,1
13,3,1,λε,short,1
13,3,1,μέ,short,1
13,3,1,"ως,",long,2
13,3,2,αὐ,long,2
13,3,2,τὸς,long,3
13,3,3,δὲ,short,3
13,3,4,πά,short,3
13,3,4,λιν,long,4
13,3,5,τρέ,short,4
13,3,5,πεν,short,4
13,3,6,ὄ,long,5
13,3,6,σσε,short,5
13,3,7,φα,short,5
13,3,7,ει,long,6
13,3,7,νὼ,long,6
13,4,1,νό,long,1
13,4,1,σφιν,short,1
13,4,2,ἐφ’,short,1
13,4,3,ἱ,long,2
13,4,3,ππο,short,2
13,4,3,πό,short,2
13,4,3,λων,long,3
13,4,4,Θρῃ,long,3
13,4,4,κῶν,long,4
13,4,5,κα,short,4
13,4,5,θο,short,4
13,4,5,ρώ,long,5
13,4,5,με,short,5
13,4,5,νος,short,5
13,4,6,αἶ,long,6
13,4,6,αν,long,6
13,5,1,Μυ,long,1
13,5,1,σῶν,long,1
13,5,2,τ’ἀ,long,2
13,5,2,γχε,short,2
13,5,2,μά,short,2
13,5,2,χων,long,3
13,5,3,καὶ,short,3
13,5,4,ἀ,short,3
13,5,4,γαυ,long,4
13,5,4,ῶν,long,4
13,5,5,ἱ,long,5
13,5,5,ππη,long,5
13,5,5,μο,long,6
13,5,5,λγῶν,long,6
13,6,1,γλα,long,1
13,6,1,κτο,short,1
13,6,1,φά,short,1
13,6,1,γων,long,2
13,6,2,Ἀ,short,2
13,6,2,βί,short,2
13,6,2,ων,long,3
13,6,3,τε,short,3
13,6,4,δι,short,3
13,6,4,και,long,4
13,6,4,ο,short,4
13,6,4,τά,short,4
13,6,4,των,long,5
13,6,5,ἀ,long,5
13,6,5,νθρώ,long,6
13,6,5,πων.,long,6
13,7,1,ἐς,long,1
13,7,2,Τροί,long,1
13,7,2,ην,long,2
13,7,3,δ’οὐ,long,2
13,7,4,πά,long,3
13,7,4,μπαν,short,3
13,7,5,ἔ,short,3
13,7,5,τι,long,4
13,7,6,τρέ,short,4
13,7,6,πεν,short,4
13,7,7,ὄ,long,5
13,7,7,σσε,short,5
13,7,8,φα,short,5
13,7,8,ει,long,6
13,7,8,νώ·,long,6
13,8,1,οὐ,long,1
13,8,2,γὰρ,short,1
13,8,3,ὅ,short,1
13,8,4,γ’ἀ,long,2
13,8,4,θα,short,2
13,8,4,νά,short,2
13,8,4,των,long,3
13,8,5,τι,short,3
13,8,5,να,short,3
13,8,6,ἔ,long,4
13,8,6,λπε,short,4
13,8,6,το,short,4
13,8,7,ὃν,long,5
13,8,8,κα,short,5
13,8,8,τὰ,short,5
13,8,9,θυ,long,6
13,8,9,μὸν,long,6
13,9,1,ἐ,long,1
13,9,1,λθόντ’,long,1
13,9,2,ἢ,long,2
13,9,3,Τρώ,long,2
13,9,3,ε,long,3
13,9,3,σσιν,short,3
13,9,4,ἀ,short,3
13,9,4,ρη,long,4
13,9,4,ξέ,short,4
13,9,4,μεν,short,4
13,9,5,ἢ,long,5
13,9,6,Δα,short,5
13,9,6,να,short,5
13,9,6,οῖ,long,6
13,9,6,σιν.,long,6
13,10,1,οὐδ’,long,1
13,10,2,ἀ,short,1
13,10,2,λα,short,1
13,10,2,ο,long,2
13,10,2,σκο,short,2
13,10,2,πι,short,2
13,10,2,ὴν,long,3
13,10,3,εἶ,long,3
13,10,3,χε,long,4
13,10,4,κρεί,long,4
13,10,4,ων,long,5
13,10,5,ἐ,short,5
13,10,5,νο,short,5
13,10,5,σί,long,6
13,10,5,χθων·,long,6
13,11,1,καὶ,long,1
13,11,2,γὰρ,short,1
13,11,3,ὃ,short,1
13,11,4,θαυ,long,2
13,11,4,μά,long,2
13,11,4,ζων,long,3
13,11,5,ἧ,long,3
13,11,5,στο,long,4
13,11,6,πτό,short,4
13,11,6,λε,short,4
13,11,6,μόν,long,5
13,11,7,τε,short,5
13,11,8,μά,short,5
13,11,8,χην,long,6
13,11,9,τε,long,6
13,12,1,ὑ,long,1
13,12,1,ψοῦ,short,1
13,12,2,ἐπ’,short,1
13,12,3,ἀ,long,2
13,12,3,κρο,short,2
13,12,3,τά,short,2
13,12,3,της,long,3
13,12,4,κο,short,3
13,12,4,ρυ,short,3
13,12,4,φῆς,long,4
13,12,5,Σά,short,4
13,12,5,μου,short,4
13,12,6,ὑ,long,5
13,12,6,λη,long,5
13,12,6,έ,long,6
13,12,6,σσης,long,6
13,13,1,Θρη,long,1
13,13,1,ϊ,short,1
13,13,1,κί,short,1
13,13,1,ης·,long,2
13,13,2,ἔ,long,2
13,13,2,νθεν,long,3
13,13,3,γὰρ,short,3
13,13,4,ἐ,short,3
13,13,4,φαί,long,4
13,13,4,νε,short,4
13,13,4,το,short,4
13,13,5,πᾶ,long,5
13,13,5,σα,short,5
13,13,6,μὲν,short,5
13,13,7,Ἴ,long,6
13,13,7,"δη,",long,6
13,14,1,φαί,long,1
13,14,1,νε,short,1
13,14,1,το,short,1
13,14,2,δὲ,long,2
13,14,3,Πρι,short,2
13,14,3,ά,short,2
13,14,3,μοι,long,3
13,14,3,ο,short,3
13,14,4,πό,short,3
13,14,4,λις,long,4
13,14,5,καὶ,long,4
13,14,6,νῆ,long,5
13,14,6,ες,short,5
13,14,7,Ἀ,short,5
13,14,7,χαι,long,6
13,14,7,ῶν.,long,6
13,15,1,ἔνθ’,long,1
13,15,2,ἄρ’,short,1
13,15,3,ὅ,short,1
13,15,4,γ’ἐξ,long,2
13,15,5,ἁ,short,2
13,15,5,λὸς,short,2
13,15,6,ἕ,long,3
13,15,6,ζετ’,short,3
13,15,7,ἰ,short,3
13,15,7,"ών,",long,4
13,15,8,ἐ,short,4
13,15,8,λέ,short,4
13,15,8,αι,long,5
13,15,8,ρε,short,5
13,15,9,δ’Ἀ,short,5
13,15,9,χαι,long,6
13,15,9,οὺς,long,6
13,16,1,Τρω,long,1
13,16,1,σὶν,long,1
13,16,2,δα,long,2
13,16,2,μνα,short,2
13,16,2,μέ,short,2
13,16,2,"νους,",long,3
13,16,3,Δι,short,3
13,16,3,ὶ,short,3
13,16,4,δὲ,long,4
13,16,5,κρα,short,4
13,16,5,τε,short,4
13,16,5,ρῶς,long,5
13,16,6,ἐ,short,5
13,16,6,νε,short,5
13,16,6,μέ,long,6
13,16,6,σσα.,long,6
13,17,1,αὐ,long,1
13,17,1,τί,short,1
13,17,1,κα,short,1
13,17,2,δ’ἐξ,long,2
13,17,3,ὄ,short,2
13,17,3,ρε,short,2
13,17,3,ος,long,3
13,17,4,κα,short,3
13,17,4,τε,short,3
13,17,4,βή,long,4
13,17,4,σε,short,4
13,17,4,το,short,4
13,17,5,παι,long,5
13,17,5,πα,short,5
13,17,5,λό,short,5
13,17,5,ε,long,6
13,17,5,ντος,long,6
13,18,1,κραι,long,1
13,18,1,πνὰ,short,1
13,18,2,πο,short,1
13,18,2,σὶ,long,2
13,18,3,προ,short,2
13,18,3,βι,short,2
13,18,3,βάς·,long,3
13,18,4,τρέ,short,3
13,18,4,με,short,3
13,18,5,δ’οὔ,long,4
13,18,5,ρε,short,4
13,18,5,α,short,4
13,18,6,μα,long,5
13,18,6,κρὰ,short,5
13,18,7,καὶ,short,5
13,18,8,ὕ,long,6
13,18,8,λη,long,6
13,19,1,πο,long,1
13,19,1,σσὶν,short,1
13,19,2,ὑπ’,short,1
13,19,3,ἀ,long,2
13,19,3,θα,short,2
13,19,3,νά,short,2
13,19,3,τοι,long,3
13,19,3,σι,short,3
13,19,4,Πο,short,3
13,19,4,σει,long,4
13,19,4,δά,long,4
13,19,4,ω,long,5
13,19,4,νος,short,5
13,19,5,ἰ,short,5
13,19,5,ό,long,6
13,19,5,ντος.,long,6
13,20,1,τρὶς,long,1
13,20,2,μὲν,short,1
13,20,3,ὀ,short,1
13,20,3,ρέ,long,2
13,20,3,ξατ’,short,2
13,20,4,ἰ,short,2
13,20,4,"ών,",long,3
13,20,5,τὸ,short,3
13,20,6,δὲ,short,3
13,20,7,τέ,long,4
13,20,7,τρα,short,4
13,20,7,τον,short,4
13,20,8,ἵ,long,5
13,20,8,κε,short,5
13,20,8,το,short,5
13,20,9,τέ,long,6
13,20,9,κμωρ,long,6
13,21,1,Αἰ,long,1
13,21,1,"γάς,",long,1
13,21,2,ἔ,long,2
13,21,2,νθα,short,2
13,21,3,δέ,short,2
13,21,4,οἱ,long,3
13,21,5,κλυ,short,3
13,21,5,τὰ,short,3
13,21,6,δώ,long,4
13,21,6,μα,short,4
13,21,6,τα,short,4
13,21,7,βέ,long,5
13,21,7,νθε,short,5
13,21,7,σι,short,5
13,21,8,λί,long,6
13,21,8,μνης,long,6
13,22,1,χρύ,long,1
13,22,1,σε,short,1
13,22,1,α,short,1
13,22,2,μα,long,2
13,22,2,ρμαί,long,2
13,22,2,ρο,long,3
13,22,2,ντα,short,3
13,22,3,τε,short,3
13,22,3,τεύ,long,4
13,22,3,χα,short,4
13,22,3,ται,short,4
13,22,4,ἄ,long,5
13,22,4,φθι,short,5
13,22,4,τα,short,5
13,22,5,αἰ,long,6
