Book,Line,Word,Text,Length,Foot
20,1,1,ὣς,long,1
20,1,2,οἳ,long,1
20,1,3,μὲν,long,2
20,1,4,πα,short,2
20,1,4,ρὰ,short,2
20,1,5,νηυ,long,3
20,1,5,σὶ,short,3
20,1,6,κο,short,3
20,1,6,ρω,long,4
20,1,6,νί,short,4
20,1,6,σι,short,4
20,1,7,θω,long,5
20,1,7,ρήσ,long,5
20,1,7,σον,long,6
20,1,7,το,long,6
20,2,1,ἀμ,long,1
20,2,1,φὶ,short,1
20,2,2,σὲ,short,1
20,2,3,Πη,long,2
20,2,3,λέ,short,2
20,2,3,ος,short,2
20,2,4,υἱ,long,3
20,2,4,ὲ,short,3
20,2,5,μά,short,3
20,2,5,χης,long,4
20,2,6,ἀ,short,4
20,2,6,κό,short,4
20,2,6,ρη,long,5
20,2,6,τον,short,5
20,2,7,Ἀ,short,5
20,2,7,χαι,long,6
20,2,7,"οί,",long,6
20,3,1,Τρῶ,long,1
20,3,1,ες,long,1
20,3,2,δ’αὖθ’,long,2
20,3,3,ἑ,short,2
20,3,3,τέ,short,2
20,3,3,ρω,long,3
20,3,3,θεν,short,3
20,3,4,ἐ,short,3
20,3,4,πὶ,long,4
20,3,5,θρωσ,long,4
20,3,5,μῷ,long,5
20,3,6,πε,short,5
20,3,6,δί,short,5
20,3,6,οι,long,6
20,3,6,ο·,long,6
20,4,1,Ζεὺς,long,1
20,4,2,δὲ,short,1
20,4,3,Θέ,short,1
20,4,3,μι,long,2
20,4,3,στα,short,2
20,4,4,κέ,short,2
20,4,4,λευ,long,3
20,4,4,σε,short,3
20,4,5,θε,short,3
20,4,5,οὺς,long,4
20,4,6,ἀ,short,4
20,4,6,γο,short,4
20,4,6,ρὴν,long,5
20,4,7,δὲ,short,5
20,4,8,κα,short,5
20,4,8,λέσ,long,6
20,4,8,σαι,long,6
20,5,1,κρα,long,1
20,5,1,τὸς,short,1
20,5,2,ἀπ’,short,1
20,5,3,Οὐ,long,2
20,5,3,λύμ,long,2
20,5,3,ποι,long,3
20,5,3,ο,short,3
20,5,4,πο,short,3
20,5,4,λυπ,long,4
20,5,4,τύ,short,4
20,5,4,χου·,short,4
20,5,5,ἣ,long,5
20,5,6,δ’ἄ,short,5
20,5,6,ρα,short,5
20,5,7,πάν,long,6
20,5,7,τῃ,long,6
20,6,1,φοι,long,1
20,6,1,τή,long,1
20,6,1,σα,long,2
20,6,1,σα,short,2
20,6,2,κέ,short,2
20,6,2,λευ,long,3
20,6,2,σε,short,3
20,6,3,Δι,short,3
20,6,3,ὸς,long,4
20,6,4,πρὸς,long,4
20,6,5,δῶ,long,5
20,6,5,μα,short,5
20,6,6,νέ,short,5
20,6,6,εσ,long,6
20,6,6,θαι.,long,6
20,7,1,οὔ,long,1
20,7,1,τέ,short,1
20,7,2,τις,short,1
20,7,3,οὖν,long,2
20,7,4,πο,short,2
20,7,4,τα,short,2
20,7,4,μῶν,long,3
20,7,5,ἀ,short,3
20,7,5,πέ,short,3
20,7,5,ην,long,4
20,7,6,νόσφ’,long,4
20,7,7,Ὠ,long,5
20,7,7,κε,short,5
20,7,7,α,short,5
20,7,7,νοῖ,long,6
20,7,7,"ο,",long,6
20,8,1,οὔτ’,long,1
20,8,2,ἄ,short,1
20,8,2,ρα,short,1
20,8,3,νυμ,long,2
20,8,3,φά,long,2
20,8,3,ων,long,3
20,8,4,αἵ,long,3
20,8,5,τ’ἄλ,long,4
20,8,5,σε,short,4
20,8,5,α,short,4
20,8,6,κα,long,5
20,8,6,λὰ,short,5
20,8,7,νέ,short,5
20,8,7,μον,long,6
20,8,7,ται,long,6
20,9,1,καὶ,long,1
20,9,2,πη,long,1
20,9,2,γὰς,long,2
20,9,3,πο,short,2
20,9,3,τα,short,2
20,9,3,μῶν,long,3
20,9,4,καὶ,long,3
20,9,5,πί,long,4
20,9,5,σε,short,4
20,9,5,α,short,4
20,9,6,ποι,long,5
20,9,6,ή,long,5
20,9,6,εν,long,6
20,9,6,τα.,long,6
20,10,1,ἐλ,long,1
20,10,1,θόν,long,1
20,10,1,τες,long,2
20,10,2,δ’ἐς,long,2
20,10,3,δῶ,long,3
20,10,3,μα,short,3
20,10,4,Δι,short,3
20,10,4,ὸς,long,4
20,10,5,νε,short,4
20,10,5,φε,short,4
20,10,5,λη,long,5
20,10,5,γε,short,5
20,10,5,ρέ,short,5
20,10,5,τα,long,6
20,10,5,ο,long,6
20,11,1,ξε,long,1
20,11,1,στῇς,long,1
20,11,2,αἰ,long,2
20,11,2,θού,long,2
20,11,2,σῃ,long,3
20,11,2,σιν,short,3
20,11,3,ἐ,short,3
20,11,3,νί,long,4
20,11,3,ζα,short,4
20,11,3,"νον,",short,4
20,11,4,ἃς,long,5
20,11,5,Δι,short,5
20,11,5,ὶ,short,5
20,11,6,πα,long,6
20,11,6,τρὶ,long,6
20,12,1,Ἥ,long,1
20,12,1,φαι,long,1
20,12,1,στος,long,2
20,12,2,ποί,long,2
20,12,2,η,long,3
20,12,2,σεν,short,3
20,12,3,ἰ,short,3
20,12,3,δυί,long,4
20,12,3,ῃ,long,4
20,12,3,σι,long,5
20,12,4,πρα,short,5
20,12,4,πί,short,5
20,12,4,δεσ,long,6
20,12,4,σιν.,long,6
20,13,1,ὣς,long,1
20,13,2,οἳ,long,1
20,13,3,μὲν,long,2
20,13,4,Δι,short,2
20,13,4,ὸς,short,2
20,13,5,ἔν,long,3
20,13,5,δον,short,3
20,13,6,ἀ,short,3
20,13,6,γη,long,4
20,13,6,γέ,short,4
20,13,6,ρατ’·,short,4
20,13,7,οὐδ’,long,5
20,13,8,ἐ,short,5
20,13,8,νο,short,5
20,13,8,σίχ,long,6
20,13,8,θων,long,6
20,14,1,νη,long,1
20,14,1,κού,long,1
20,14,1,στη,long,2
20,14,1,σε,short,2
20,14,2,θε,short,2
20,14,2,"ᾶς,",long,3
20,14,3,ἀλλ’,long,3
20,14,4,ἐξ,long,4
20,14,5,ἁ,short,4
20,14,5,λὸς,short,4
20,14,6,ἦλ,long,5
20,14,6,θε,short,5
20,14,7,μετ’,short,5
20,14,8,αὐ,long,6
20,14,8,"τούς,",long,6
20,15,1,ἷ,long,1
20,15,1,ζε,short,1
20,15,2,δ’ἄρ’,short,1
20,15,3,ἐν,long,2
20,15,4,μέσ,long,2
20,15,4,σοι,long,3
20,15,4,"σι,",short,3
20,15,5,Δι,short,3
20,15,5,ὸς,long,4
20,15,6,δ’ἐ,long,4
20,15,6,ξεί,long,5
20,15,6,ρε,short,5
20,15,6,το,short,5
20,15,7,βου,long,6
20,15,7,λήν·,long,6
20,16,1,τίπτ’,long,1
20,16,2,αὖτ’,long,1
20,16,3,ἀρ,long,2
20,16,3,γι,short,2
20,16,3,κέ,short,2
20,16,3,ραυ,long,3
20,16,3,νε,short,3
20,16,4,θε,short,3
20,16,4,οὺς,long,4
20,16,5,ἀ,short,4
20,16,5,γο,short,4
20,16,5,ρὴν,long,5
20,16,6,δὲ,short,5
20,16,7,κά,short,5
20,16,7,λεσ,long,6
20,16,7,σας;,long,6
20,17,1,ἦ,long,1
20,17,2,τι,short,1
20,17,3,πε,short,1
20,17,3,ρὶ,long,2
20,17,4,Τρώ,long,2
20,17,4,ων,long,3
20,17,5,καὶ,short,3
20,17,6,Ἀ,short,3
20,17,6,χαι,long,4
20,17,6,ῶν,long,4
20,17,7,μερ,long,5
20,17,7,μη,long,5
20,17,7,ρί,long,6
20,17,7,ζεις;,long,6
20,18,1,τῶν,long,1
20,18,2,γὰρ,long,1
20,18,3,νῦν,long,2
20,18,4,ἄγ,long,2
20,18,4,χι,long,3
20,18,4,στα,short,3
20,18,5,μά,short,3
20,18,5,χη,long,4
20,18,6,πό,short,4
20,18,6,λε,short,4
20,18,6,μός,long,5
20,18,7,τε,short,5
20,18,8,δέ,short,5
20,18,8,δη,long,6
20,18,8,ε.,long,6
20,19,1,τὸν,long,1
20,19,2,δ’ἀ,short,1
20,19,2,πα,short,1
20,19,2,μει,long,2
20,19,2,βό,short,2
20,19,2,με,short,2
20,19,2,νος,long,3
20,19,3,προ,short,3
20,19,3,σέ,short,3
20,19,3,φη,long,4
20,19,4,νε,short,4
20,19,4,φε,short,4
20,19,4,λη,long,5
20,19,4,γε,short,5
20,19,4,ρέ,short,5
20,19,4,τα,long,6
20,19,5,Ζεύς·,long,6
20,20,1,ἔγ,long,1
20,20,1,νως,long,1
20,20,2,ἐν,long,2
20,20,2,νο,short,2
20,20,2,σί,short,2
20,20,2,γαι,long,3
20,20,2,ε,short,3
20,20,3,ἐ,short,3
20,20,3,μὴν,long,4
20,20,4,ἐν,long,4
20,20,5,στή,long,5
20,20,5,θε,short,5
20,20,5,σι,short,5
20,20,6,βου,long,6
20,20,6,λὴν,long,6
20,21,1,ὧν,long,1
20,21,2,ἕ,short,1
20,21,2,νε,short,1
20,21,2,κα,long,2
20,21,3,ξυ,short,2
20,21,3,νά,short,2
20,21,3,γει,long,3
20,21,3,ρα·,short,3
20,21,4,μέ,short,3
20,21,4,λου,long,4
20,21,4,σί,short,4
20,21,5,μοι,short,4
20,21,6,ὀλ,long,5
20,21,6,λύ,short,5
20,21,6,με,short,5
20,21,6,νοί,long,6
20,21,7,περ.,long,6
20,22,1,ἀλλ’,long,1
20,22,2,ἤ,long,1
20,22,2,τοι,long,2
20,22,3,μὲν,short,2
20,22,4,ἐ,short,2
20,22,4,γὼ,long,3
20,22,5,με,short,3
20,22,5,νέ,short,3
20,22,5,ω,long,4
20,22,6,πτυ,short,4
