Book,Line,Word,Text,Length,Foot
19,1,1,Ἠ,long,1
19,1,1,ὼς,long,1
19,1,2,μὲν,long,2
19,1,3,κροκ,short,2
19,1,3,όπ,short,2
19,1,3,επλ,long,3
19,1,3,ος,short,3
19,1,4,ἀπ’,short,3
19,1,5,Ὠκ,long,4
19,1,5,ε,short,4
19,1,5,αν,short,4
19,1,5,οῖ,long,5
19,1,5,ο,short,5
19,1,6,ῥο,short,5
19,1,6,ά,long,6
19,1,6,ων,long,6
19,2,1,ὄρν,long,1
19,2,1,"υθ’,",short,1
19,2,2,ἵν’,short,1
19,2,3,ἀθ,long,2
19,2,3,αν,short,2
19,2,3,άτ,short,2
19,2,3,οισ,long,3
19,2,3,ι,short,3
19,2,4,φό,short,3
19,2,4,ως,long,4
19,2,5,φέρ,short,4
19,2,5,οι,short,4
19,2,6,ἠδ,long,5
19,2,6,ὲ,short,5
19,2,7,βροτ,short,5
19,2,7,οῖσ,long,6
19,2,7,ιν·,long,6
19,3,1,ἣ,long,1
19,3,2,δ’ἐς,long,1
19,3,3,νῆ,long,2
19,3,3,ας,short,2
19,3,4,ἵκ,short,2
19,3,4,αν,long,3
19,3,4,ε,short,3
19,3,5,θε,short,3
19,3,5,οῦ,long,4
19,3,6,πάρ,short,4
19,3,6,α,short,4
19,3,7,δῶρ,long,5
19,3,7,α,short,5
19,3,8,φέρ,short,5
19,3,8,ουσ,long,6
19,3,8,α.,long,6
19,4,1,εὗρ,long,1
19,4,1,ε,short,1
19,4,2,δὲ,short,1
19,4,3,Πατρ,long,2
19,4,3,όκλ,long,2
19,4,3,ῳ,long,3
19,4,4,περ,short,3
19,4,4,ικ,short,3
19,4,4,είμ,long,4
19,4,4,εν,short,4
19,4,4,ον,short,4
19,4,5,ὃν,long,5
19,4,6,φίλ,short,5
19,4,6,ον,short,5
19,4,7,υἱ,long,6
19,4,7,ὸν,long,6
19,5,1,κλαί,long,1
19,5,1,οντ,long,1
19,5,1,α,long,2
19,5,2,λιγ,short,2
19,5,2,έ,short,2
19,5,2,ως·,long,3
19,5,3,πολ,short,3
19,5,3,έ,short,3
19,5,3,ες,long,4
19,5,4,δ’ἀμφ’,long,4
19,5,5,αὐτ,long,5
19,5,5,ὸν,short,5
19,5,6,ἑτ,short,5
19,5,6,αῖρ,long,6
19,5,6,οι,long,6
19,6,1,μύρ,long,1
19,6,1,ονθ’·,long,1
19,6,2,ἣ,long,2
19,6,3,δ’ἐν,long,2
19,6,4,τοῖσ,long,3
19,6,4,ι,short,3
19,6,5,παρ,short,3
19,6,5,ίστ,long,4
19,6,5,ατ,short,4
19,6,5,ο,short,4
19,6,6,δῖ,long,5
19,6,6,α,short,5
19,6,7,θε,short,5
19,6,7,ά,long,6
19,6,7,"ων,",long,6
19,7,1,ἔν,long,1
19,7,2,τ’ἄρ,short,1
19,7,2,α,short,1
19,7,3,οἱ,long,2
19,7,4,φῦ,long,2
19,7,5,χειρ,long,3
19,7,5,ὶ,short,3
19,7,6,ἔπ,short,3
19,7,6,ος,long,4
19,7,7,τ’ἔφ,short,4
19,7,7,ατ’,short,4
19,7,8,ἔκ,long,5
19,7,9,τ’ὀν,short,5
19,7,9,όμ,short,5
19,7,9,αζ,long,6
19,7,9,ε·,long,6
19,8,1,τέκν,long,1
19,8,1,ον,short,1
19,8,2,ἐμ,short,1
19,8,2,ὸν,long,2
19,8,3,τοῦτ,long,2
19,8,3,ον,long,3
19,8,4,μὲν,short,3
19,8,5,ἐ,short,3
19,8,5,άσ,long,4
19,8,5,ομ,short,4
19,8,5,εν,short,4
19,8,6,ἀχν,long,5
19,8,6,ύμ,short,5
19,8,6,εν,short,5
19,8,6,οί,long,6
19,8,7,περ,long,6
19,9,1,κεῖσθ,long,1
19,9,1,"αι,",short,1
19,9,2,ἐπ,short,1
19,9,2,εὶ,long,2
19,9,3,δὴ,long,2
19,9,4,πρῶτ,long,3
19,9,4,α,short,3
19,9,5,θε,short,3
19,9,5,ῶν,long,4
19,9,6,ἰ,short,4
19,9,6,ότ,short,4
19,9,6,ητ,long,5
19,9,6,ι,short,5
19,9,7,δαμ,short,5
19,9,7,άσθ,long,6
19,9,7,η·,long,6
19,10,1,τύν,long,1
19,10,1,η,long,1
19,10,2,δ’Ἡφ,long,2
19,10,2,αίστ,long,2
19,10,2,οι,long,3
19,10,2,ο,short,3
19,10,3,πάρ,short,3
19,10,3,α,long,4
19,10,4,κλυτ,short,4
19,10,4,ὰ,short,4
19,10,5,τεύχ,long,5
19,10,5,ε,short,5
19,10,5,α,short,5
19,10,6,δέξ,long,6
19,10,6,ο,long,6
19,11,1,καλ,long,1
19,11,1,ὰ,short,1
19,11,2,"μάλ’,",short,1
19,11,3,οἷ’,long,2
19,11,4,οὔ,long,2
19,11,5,πώ,long,3
19,11,6,τις,short,3
19,11,7,ἀν,short,3
19,11,7,ὴρ,long,4
19,11,8,ὤμ,long,4
19,11,8,οισ,long,5
19,11,8,ι,short,5
19,11,9,φόρ,short,5
19,11,9,ησ,long,6
19,11,9,εν.,long,6
19,12,1,ὡς,long,1
