Book,Line,Word,Text,Length
6,1,1,Τρώ,long
6,1,1,ων,long
6,1,2,δ’οἰ,long
6,1,2,ώθ,long
6,1,2,η,long
6,1,3,καὶ,short
6,1,4,Ἀχ,short
6,1,4,αι,long
6,1,4,ῶν,long
6,1,5,φύλ,long
6,1,5,οπ,short
6,1,5,ις,short
6,1,6,αἰν,long
6,1,6,ή·,long
6,2,1,πολλ,long
6,2,1,ὰ,short
6,2,2,δ’ἄρ’,short
6,2,3,ἔνθ,long
6,2,3,α,short
6,2,4,καὶ,short
6,2,5,ἔνθ’,long
6,2,6,ἴθ,long
6,2,6,υσ,long
6,2,6,ε,short
6,2,7,μάχ,short
6,2,7,η,long
6,2,8,πεδ,short
6,2,8,ί,short
6,2,8,οι,long
6,2,8,ο,long
6,3,1,ἀλλ,long
6,3,1,ήλ,long
6,3,1,ων,long
6,3,2,ἰθ,long
6,3,2,υν,long
6,3,2,ομ,short
6,3,2,έν,short
6,3,2,ων,long
6,3,3,χαλκ,long
6,3,3,ήρ,long
6,3,3,ε,short
6,3,3,α,short
6,3,4,δοῦρ,long
6,3,4,α,long
6,4,1,μεσσ,long
6,4,1,ηγ,long
6,4,1,ὺς,long
6,4,2,Σιμ,short
6,4,2,ό,short
6,4,2,εντ,long
6,4,2,ος,short
6,4,3,ἰδ,short
6,4,3,ὲ,long
6,4,4,Ξάνθ,long
6,4,4,οι,long
6,4,4,ο,short
6,4,5,ῥο,short
6,4,5,ά,long
6,4,5,ων.,long
6,5,1,Αἴ,long
6,5,1,ας,long
6,5,2,δὲ,long
6,5,3,πρῶτ,long
6,5,3,ος,long
6,5,4,Τελ,short
6,5,4,αμ,short
6,5,4,ών,long
6,5,4,ι,short
6,5,4,ος,short
6,5,5,ἕρκ,long
6,5,5,ος,short
6,5,6,Ἀχ,short
6,5,6,αι,long
6,5,6,ῶν,long
6,6,1,Τρώ,long
6,6,1,ων,long
6,6,2,ῥῆξ,long
6,6,2,ε,short
6,6,3,φάλ,short
6,6,3,αγγ,long
6,6,3,"α,",short
6,6,4,φό,short
6,6,4,ως,long
6,6,5,δ’ἑτ,short
6,6,5,άρ,short
6,6,5,οισ,long
6,6,5,ιν,short
6,6,6,ἔθ,short
6,6,6,ηκ,long
6,6,6,"εν,",long
6,7,1,ἄνδρ,long
6,7,1,α,short
6,7,2,βαλ,short
6,7,2,ὼν,long
6,7,3,ὃς,short
6,7,4,ἄρ,short
6,7,4,ιστ,long
6,7,4,ος,short
6,7,5,ἐν,short
6,7,5,ὶ,long
6,7,6,Θρῄκ,long
6,7,6,εσσ,long
6,7,6,ι,short
6,7,7,τέτ,short
6,7,7,υκτ,long
6,7,7,ο,long
6,8,1,υἱ,long
6,8,1,ὸν,short
6,8,2,Ἐ,short
6,8,2,ϋσσ,long
6,8,2,ώρ,long
6,8,2,ου,long
6,8,3,Ἀκ,short
6,8,3,άμ,short
6,8,3,αντ’,long
6,8,4,ἠ,long
6,8,4,ΰν,long
6,8,5,τε,short
6,8,6,μέγ,short
6,8,6,αν,long
6,8,7,τε.,long
6,9,1,τόν,long
6,9,2,ῥ’ἔβ,short
6,9,2,αλ,short
6,9,2,ε,long
6,9,3,πρῶτ,long
6,9,3,ος,long
6,9,4,κόρ,short
6,9,4,υθ,short
6,9,4,ος,long
6,9,5,φάλ,short
6,9,5,ον,short
6,9,6,ἱππ,long
6,9,6,οδ,short
6,9,6,ασ,short
6,9,6,εί,long
6,9,6,"ης,",long
6,10,1,ἐν,long
6,10,2,δὲ,short
6,10,3,μετ,short
6,10,3,ώπ,long
6,10,3,ῳ,long
6,10,4,πῆξ,long
6,10,4,"ε,",short
6,10,5,πέρ,short
6,10,5,ησ,long
6,10,5,ε,short
6,10,6,δ’ἄρ’,short
6,10,7,ὀστ,long
6,10,7,έ,short
6,10,7,ον,short
6,10,8,εἴσ,long
6,10,8,ω,long
