Book,Line,Word,Text,Length
15,1,1,αὐ,long
15,1,1,τὰρ,short
15,1,2,ἐ,short
15,1,2,πεὶ,long
15,1,3,δι,short
15,1,3,ά,short
15,1,4,τε,long
15,1,5,σκό,short
15,1,5,λο,short
15,1,5,πας,long
15,1,6,καὶ,long
15,1,7,τά,long
15,1,7,φρον,short
15,1,8,ἔ,short
15,1,8,βη,long
15,1,8,σαν,long
15,2,1,φεύ,long
15,2,1,γο,long
15,2,1,"ντες,",long
15,2,2,πο,long
15,2,2,λλοὶ,long
15,2,3,δὲ,short
15,2,4,δά,short
15,2,4,μεν,long
15,2,5,Δα,short
15,2,5,να,short
15,2,5,ῶν,long
15,2,6,ὑ,short
15,2,6,πὸ,short
15,2,7,χε,long
15,2,7,"ρσίν,",long
15,3,1,οἳ,long
15,3,2,μὲν,long
15,3,3,δὴ,long
15,3,4,παρ’,short
15,3,5,ὄ,short
15,3,5,χε,long
15,3,5,σφιν,short
15,3,6,ἐ,short
15,3,6,ρη,long
15,3,6,τύ,long
15,3,6,ο,long
15,3,6,ντο,short
15,3,7,μέ,short
15,3,7,νο,long
15,3,7,ντες,long
15,4,1,χλω,long
15,4,1,ροὶ,short
15,4,2,ὑ,short
15,4,2,παὶ,long
15,4,3,δεί,long
15,4,3,ους,long
15,4,4,πε,short
15,4,4,φο,short
15,4,4,βη,long
15,4,4,μέ,short
15,4,4,νοι·,short
15,4,5,ἔ,long
15,4,5,γρε,short
15,4,5,το,short
15,4,6,δὲ,long
15,4,7,Ζεὺς,long
15,5,1,Ἴ,long
15,5,1,δης,long
15,5,2,ἐν,long
15,5,3,κο,short
15,5,3,ρυ,short
15,5,3,φῇ,long
15,5,3,σι,short
15,5,4,πα,short
15,5,4,ρὰ,long
15,5,5,χρυ,long
15,5,5,σο,long
15,5,5,θρό,short
15,5,5,νου,short
15,5,6,Ἥ,long
15,5,6,"ρης,",long
15,6,1,στῆ,long
15,6,2,δ’ἄρ’,short
15,6,3,ἀ,short
15,6,3,να,long
15,6,3,ΐ,long
15,6,3,"ξας,",long
