Book,Line,Word,Text,Length
4,1,1,Οἳ,long
4,1,2,δὲ,short
4,1,3,θε,short
4,1,3,οὶ,long
4,1,4,πὰρ,long
4,1,5,Ζη,long
4,1,5,νὶ,short
4,1,6,κα,short
4,1,6,θή,long
4,1,6,με,short
4,1,6,νοι,short
4,1,7,ἠ,long
4,1,7,γο,short
4,1,7,ρό,short
4,1,7,ω,long
4,1,7,ντο,long
4,2,1,χρυ,long
4,2,1,σέῳ,long
4,2,2,ἐν,long
4,2,3,δα,short
4,2,3,πέ,short
4,2,3,"δῳ,",long
4,2,4,με,short
4,2,4,τὰ,short
4,2,5,δέ,long
4,2,6,σφι,short
4,2,6,σι,short
4,2,7,πό,long
4,2,7,τνι,short
4,2,7,α,short
4,2,8,Ἥ,long
4,2,8,βη,long
4,3,1,νέ,long
4,3,1,κταρ,short
4,3,2,ἐ,short
4,3,2,οι,long
4,3,2,νο,short
4,3,2,χό,short
4,3,2,ει·,long
4,3,3,τοὶ,long
4,3,4,δὲ,long
4,3,5,χρυ,short
4,3,5,σέ,short
4,3,5,οις,long
4,3,6,δε,short
4,3,6,πά,short
4,3,6,ε,long
4,3,6,σσι,long
4,4,1,δει,long
4,4,1,δέ,short
4,4,1,χατ’,short
4,4,2,ἀ,long
4,4,2,λλή,long
4,4,2,"λους,",long
4,4,3,Τρώ,long
4,4,3,ων,long
4,4,4,πό,short
4,4,4,λιν,short
4,4,5,εἰ,long
4,4,5,σο,short
4,4,5,ρό,short
4,4,5,ω,long
4,4,5,ντες·,long
4,5,1,αὐ,long
4,5,1,τίκ’,short
4,5,2,ἐ,short
4,5,2,πει,long
4,5,2,ρᾶ,long
4,5,2,το,long
4,5,3,Κρο,short
4,5,3,νί,short
4,5,3,δης,long
4,5,4,ἐ,short
4,5,4,ρε,short
4,5,4,θι,long
4,5,4,ζέ,short
4,5,4,μεν,short
4,5,5,Ἥ,long
4,5,5,ρην,long
4,6,1,κε,long
4,6,1,ρτο,short
4,6,1,μί,short
4,6,1,οις,long
4,6,2,ἐ,short
4,6,2,πέ,short
4,6,2,ε,long
4,6,2,σσι,short
4,6,3,πα,short
4,6,3,ρα,long
4,6,3,βλή,long
4,6,3,δην,long
4,6,4,ἀ,short
4,6,4,γο,short
4,6,4,ρεύ,long
4,6,4,ων·,long
4,7,1,δοι,long
4,7,1,αὶ,long
4,7,2,μὲν,long
4,7,3,Με,short
4,7,3,νε,short
4,7,3,λά,long
4,7,3,ῳ,short
4,7,4,ἀ,short
4,7,4,ρη,long
4,7,4,γό,short
4,7,4,νες,short
4,7,5,εἰ,long
4,7,5,σὶ,short
4,7,6,θε,short
4,7,6,ά,long
4,7,6,ων,long
4,8,1,Ἥ,long
4,8,1,ρη,long
4,8,2,τ’Ἀ,long
4,8,2,ργεί,long
4,8,2,η,long
4,8,3,καὶ,short
4,8,4,Ἀ,short
4,8,4,λα,long
4,8,4,λκο,short
4,8,4,με,short
4,8,4,νη,long
4,8,4,ῒς,short
4,8,5,Ἀ,short
4,8,5,θή,long
4,8,5,νη.,long
4,9,1,Ἀλλ’,long
4,9,2,ἤ,long
4,9,2,τοι,long
4,9,3,ταὶ,long
4,9,4,νό,long
4,9,4,σφι,short
4,9,5,κα,short
4,9,5,θή,long
4,9,5,με,short
4,9,5,ναι,short
4,9,6,εἰ,long
4,9,6,σο,short
4,9,6,ρό,short
4,9,6,ω,long
4,9,6,σαι,long
4,10,1,τέ,long
4,10,1,ρπε,long
4,10,1,σθον·,long
4,10,2,τῷ,long
4,10,3,δ’αὖ,long
4,10,3,τε,short
4,10,4,φι,short
4,10,4,λο,long
4,10,4,μει,long
4,10,4,δὴς,long
4,10,5,Ἀ,short
4,10,5,φρο,short
4,10,5,δί,long
4,10,5,τη,long
4,11,1,αἰ,long
4,11,1,εὶ,long
4,11,2,πα,long
4,11,2,ρμέ,long
4,11,2,μβλω,long
4,11,2,κε,short
4,11,3,καὶ,short
4,11,4,αὐ,long
4,11,4,τοῦ,long
4,11,5,κῆ,long
4,11,5,ρας,short
4,11,6,ἀ,short
4,11,6,μύ,long
4,11,6,νει·,long
4,12,1,καὶ,long
4,12,2,νῦν,long
4,12,3,ἐ,long
4,12,3,ξε,short
4,12,3,σά,short
4,12,3,ω,long
4,12,3,σεν,short
4,12,4,ὀ,short
4,12,4,ϊ,long
4,12,4,ό,short
4,12,4,με,short
4,12,4,νον,long
4,12,5,θα,short
4,12,5,νέ,short
4,12,5,ε,long
4,12,5,σθαι.,long
4,13,1,Ἀλλ’,long
4,13,2,ἤ,long
4,13,2,τοι,long
4,13,3,νί,long
4,13,3,κη,long
4,13,4,μὲν,short
4,13,5,ἀ,short
4,13,5,ρη,long
4,13,5,ϊ,short
4,13,5,φί,short
4,13,5,λου,long
4,13,6,Με,short
4,13,6,νε,short
4,13,6,λά,long
4,13,6,ου·,long
4,14,1,ἡ,long
4,14,1,μεῖς,long
4,14,2,δὲ,long
4,14,3,φρα,long
4,14,3,ζώ,long
4,14,3,μεθ’,short
4,14,4,ὅ,short
4,14,4,πως,long
4,14,5,ἔ,long
4,14,5,σται,long
4,14,6,τά,short
4,14,6,δε,short
4,14,7,ἔ,long
4,14,7,"ργα,",long
4,15,1,ἤ,long
4,15,2,ῥ’αὖ,long
4,15,2,τις,long
4,15,3,πό,short
4,15,3,λε,short
4,15,3,μόν,long
4,15,4,τε,short
4,15,5,κα,short
4,15,5,κὸν,long
4,15,6,καὶ,long
4,15,7,φύ,long
4,15,7,λο,short
4,15,7,πιν,short
4,15,8,αἰ,long
4,15,8,νὴν,long
4,16,1,ὄ,long
4,16,1,ρσο,short
4,16,1,"μεν,",short
4,16,2,ἦ,long
4,16,3,φι,short
4,16,3,λό,short
4,16,3,τη,long
4,16,3,τα,short
4,16,4,μετ’,short
4,16,5,ἀ,long
4,16,5,μφο,short
4,16,5,τέ,short
4,16,5,ροι,long
4,16,5,σι,short
4,16,6,βά,short
4,16,6,λω,long
4,16,6,μεν.,long
4,17,1,Εἰ,long
4,17,2,δ’αὖ,long
4,17,3,πως,long
4,17,4,τό,short
4,17,4,δε,short
4,17,5,πᾶ,long
4,17,5,σι,short
4,17,6,φί,short
4,17,6,λον,long
4,17,7,καὶ,long
4,17,8,ἡ,long
4,17,8,δὺ,short
4,17,9,γέ,short
4,17,9,νοι,long
4,17,9,"το,",long
4,18,1,ἤ,long
4,18,1,τοι,long
4,18,2,μὲν,long
4,18,3,οἰ,long
4,18,3,κέοι,long
4,18,3,το,short
4,18,4,πό,short
4,18,4,λις,long
4,18,5,Πρι,short
4,18,5,ά,short
4,18,5,μοι,long
4,18,5,ο,short
4,18,6,ἄ,short
4,18,6,να,long
4,18,6,"κτος,",long
4,19,1,αὖ,long
4,19,1,τις,long
4,19,2,δ’Ἀ,long
4,19,2,ργεί,long
4,19,2,ην,long
4,19,3,Ἑ,short
4,19,3,λέ,short
4,19,3,νην,long
4,19,4,Με,short
4,19,4,νέ,short
4,19,4,λα,long
4,19,4,ος,short
4,19,5,ἄ,short
4,19,5,γοι,long
4,19,5,το.,long
4,20,1,Ὣς,long
4,20,2,ἔ,short
4,20,2,"φαθ’,",short
4,20,3,αἳ,long
4,20,4,δ’ἐ,short
4,20,4,πέ,short
4,20,4,μυ,long
4,20,4,ξαν,short
4,20,5,Ἀ,short
4,20,5,θη,long
4,20,5,ναί,long
4,20,5,η,long
4,20,6,τε,short
4,20,7,καὶ,short
4,20,8,Ἥ,long
4,20,8,ρη·,long
4,21,1,πλη,long
4,21,1,σί,short
4,21,1,αι,short
4,21,2,αἵ,long
4,21,3,γ’ἥ,long
4,21,3,"σθην,",long
4,21,4,κα,short
4,21,4,κὰ,short
4,21,5,δὲ,long
4,21,6,Τρώ,long
4,21,6,ε,long
4,21,6,σσι,short
4,21,7,με,short
4,21,7,δέ,long
4,21,7,σθην.,long
4,22,1,Ἤ,long
4,22,1,τοι,short
4,22,2,Ἀ,short
4,22,2,θη,long
4,22,2,ναί,long
4,22,2,η,long
4,22,3,ἀ,short
4,22,3,κέ,short
4,22,3,ων,long
4,22,4,ἦν,long
4,22,5,οὐ,long
4,22,5,δέ,short
4,22,6,τι,short
4,22,7,εἶ,long
4,22,7,πε,long
4,23,1,σκυ,long
4,23,1,ζο,short
4,23,1,μέ,short
4,23,1,νη,long
4,23,2,Δι,short
4,23,2,ὶ,short
4,23,3,πα,long
4,23,3,"τρί,",short
4,23,4,χό,short
4,23,4,λος,long
4,23,5,δέ,short
4,23,6,μιν,short
4,23,7,ἄ,long
4,23,7,γρι,short
4,23,7,ος,short
4,23,8,ᾕ,long
4,23,8,ρει·,long
4,24,1,Ἥ,long
4,24,1,ρῃ,long
4,24,2,δ’οὐκ,long
4,24,3,ἔ,short
4,24,3,χα,short
4,24,3,δε,long
4,24,4,στῆ,long
4,24,4,θος,long
4,24,5,χό,short
4,24,5,"λον,",short
4,24,6,ἀ,long
4,24,6,λλὰ,short
4,24,7,προ,short
4,24,7,σηύ,long
4,24,7,δα·,long
4,25,1,αἰ,long
4,25,1,νό,short
4,25,1,τα,short
4,25,1,τε,long
4,25,2,Κρο,short
4,25,2,νί,short
4,25,2,δη,long
4,25,3,ποῖ,long
4,25,3,ον,long
4,25,4,τὸν,long
