Book,Line,Word,Text,Length,Foot
12,1,1,αὐτ,long,1
12,1,1,ὰρ,short,1
12,1,2,ἐπ,short,1
12,1,2,εὶ,long,2
12,1,3,ποτ,short,2
12,1,3,αμ,short,2
12,1,3,οῖ,long,3
12,1,3,ο,short,3
12,1,4,λίπ,short,3
12,1,4,εν,long,4
12,1,5,ῥό,short,4
12,1,5,ον,short,4
12,1,6,Ὠκ,long,5
12,1,6,ε,short,5
12,1,6,αν,short,5
12,1,6,οῖ,long,6
12,1,6,ο,long,6
12,2,1,"νηῦς,",long,1
12,2,2,ἀπ,short,1
12,2,2,ὸ,short,1
12,2,3,δ’ἵκ,long,2
12,2,3,ετ,short,2
12,2,3,ο,short,2
12,2,4,κῦμ,long,3
12,2,4,α,short,3
12,2,5,θαλ,short,3
12,2,5,άσσ,long,4
12,2,5,ης,long,4
12,2,6,εὐρ,long,5
12,2,6,υπ,short,5
12,2,6,όρ,short,5
12,2,6,οι,long,6
12,2,6,ο,long,6
12,3,1,νῆσ,long,1
12,3,1,όν,long,1
12,3,2,τ’Αἰ,long,2
12,3,2,αί,long,2
12,3,2,"ην,",long,3
12,3,3,ὅθ,short,3
12,3,3,ι,short,3
12,3,4,τ’Ἠ,long,4
12,3,4,οῦς,long,4
12,3,5,ἠρ,long,5
12,3,5,ιγ,short,5
12,3,5,εν,short,5
12,3,5,εί,long,6
12,3,5,ης,long,6
12,4,1,οἰκ,long,1
12,4,1,ί,short,1
12,4,1,α,short,1
12,4,2,καὶ,long,2
12,4,3,χορ,short,2
12,4,3,οί,short,2
12,4,4,εἰσ,long,3
12,4,4,ι,short,3
12,4,5,καὶ,short,3
12,4,6,ἀντ,long,4
12,4,6,ολ,short,4
12,4,6,αὶ,short,4
12,4,7,Ἠ,long,5
12,4,7,ελ,short,5
12,4,7,ί,short,5
12,4,7,οι,long,6
12,4,7,"ο,",long,6
12,5,1,νῆ,long,1
12,5,1,α,short,1
12,5,2,μὲν,short,1
12,5,3,ἔνθ’,long,2
12,5,4,ἐλθ,long,2
12,5,4,όντ,long,3
12,5,4,ες,short,3
12,5,5,ἐκ,short,3
12,5,5,έλσ,long,4
12,5,5,αμ,short,4
12,5,5,εν,short,4
12,5,6,ἐν,long,5
12,5,7,ψαμ,short,5
12,5,7,άθ,short,5
12,5,7,οισ,long,6
12,5,7,"ιν,",long,6
12,6,1,ἐκ,long,1
12,6,2,δὲ,short,1
12,6,3,καὶ,short,1
12,6,4,αὐτ,long,2
12,6,4,οὶ,long,2
12,6,5,βῆμ,long,3
12,6,5,εν,short,3
12,6,6,ἐπ,short,3
12,6,6,ὶ,long,4
12,6,7,ῥηγμ,long,4
12,6,7,ῖν,long,5
12,6,7,ι,short,5
12,6,8,θαλ,short,5
12,6,8,άσσ,long,6
12,6,8,ης·,long,6
12,7,1,ἔνθ,long,1
12,7,1,α,short,1
12,7,2,δ’ἀπ,short,1
12,7,2,οβρ,long,2
12,7,2,ίξ,long,2
12,7,2,αντ,long,3
12,7,2,ες,short,3
12,7,3,ἐμ,short,3
12,7,3,είν,long,4
12,7,3,αμ,short,4
12,7,3,εν,short,4
12,7,4,Ἠ,long,5
12,7,4,ῶ,long,5
12,7,5,δῖ,long,6
12,7,5,αν.,long,6
12,8,1,ἦμ,long,1
12,8,1,ος,long,1
12,8,2,δ’ἠρ,long,2
12,8,2,ιγ,short,2
12,8,2,έν,short,2
12,8,2,ει,long,3
12,8,2,α,short,3
12,8,3,φάν,short,3
12,8,3,η,long,4
12,8,4,ῥοδ,short,4
12,8,4,οδ,short,4
12,8,4,άκτ,long,5
12,8,4,υλ,short,5
12,8,4,ος,short,5
12,8,5,Ἠ,long,6
12,8,5,"ώς,",long,6
12,9,1,δὴ,long,1
12,9,2,τότ’,short,1
12,9,3,ἐγ,short,1
12,9,3,ὼν,long,2
12,9,4,ἑτ,short,2
12,9,4,άρ,short,2
12,9,4,ους,long,3
12,9,5,προ,short,3
12,9,5,ΐ,short,3
12,9,5,ειν,long,4
12,9,6,ἐς,long,4
12,9,7,δώμ,long,5
12,9,7,ατ,short,5
12,9,7,α,short,5
12,9,8,Κίρκ,long,6
12,9,8,ης,long,6
12,10,1,οἰσ,long,1
12,10,1,έμ,short,1
12,10,1,εν,short,1
12,10,1,αι,long,2
12,10,2,νεκρ,long,2
12,10,2,"όν,",long,3
12,10,3,Ἐλπ,long,3
12,10,3,ήν,long,4
12,10,3,ορ,short,4
12,10,3,α,short,4
12,10,4,τεθν,long,5
12,10,4,η,long,5
12,10,4,ῶτ,long,6
12,10,4,α.,long,6
12,11,1,φιτρ,long,1
12,11,1,οὺς,long,1
12,11,2,δ’αἶψ,long,2
12,11,2,α,short,2
12,11,3,ταμ,short,2
12,11,3,όντ,long,3
12,11,3,"ες,",short,3
12,11,4,ὅθ’,short,3
12,11,5,ἀκρ,long,4
12,11,5,οτ,short,4
12,11,5,άτ,short,4
12,11,5,η,long,5
12,11,6,πρό,short,5
12,11,6,εχ’,short,5
12,11,7,ἀκτ,long,6
12,11,7,"ή,",long,6
12,12,1,θάπτ,long,1
12,12,1,ομ,short,1
12,12,1,εν,short,1
12,12,2,ἀχν,long,2
12,12,2,ύμ,short,2
12,12,2,εν,short,2
12,12,2,οι,long,3
12,12,3,θαλ,short,3
12,12,3,ερ,short,3
12,12,3,ὸν,long,4
12,12,4,κατ,short,4
12,12,4,ὰ,short,4
12,12,5,δάκρ,long,5
12,12,5,υ,short,5
12,12,6,χέ,short,5
12,12,6,οντ,long,6
12,12,6,ες.,long,6
12,13,1,αὐτ,long,1
12,13,1,ὰρ,short,1
12,13,2,ἐπ,short,1
12,13,2,εὶ,long,2
12,13,3,νεκρ,long,2
12,13,3,ός,long,3
12,13,4,τ’ἐκ,short,3
12,13,4,ά,short,3
12,13,4,η,long,4
12,13,5,καὶ,long,4
12,13,6,τεύχ,long,5
12,13,6,ε,short,5
12,13,6,α,short,5
12,13,7,νεκρ,long,6
12,13,7,"οῦ,",long,6
12,14,1,τύμβ,long,1
12,14,1,ον,long,1
12,14,2,χεύ,long,2
12,14,2,αντ,long,2
12,14,2,ες,long,3
12,14,3,καὶ,short,3
12,14,4,ἐπ,short,3
12,14,4,ὶ,long,4
12,14,5,στήλ,long,4
12,14,5,ην,long,5
12,14,6,ἐρ,short,5
12,14,6,ύσ,short,5
12,14,6,αντ,long,6
12,14,6,ες,long,6
12,15,1,πήξ,long,1
12,15,1,αμ,short,1
12,15,1,εν,short,1
12,15,2,ἀκρ,long,2
12,15,2,οτ,short,2
12,15,2,άτ,short,2
12,15,2,ῳ,long,3
12,15,3,τύμβ,long,3
12,15,3,ῳ,long,4
12,15,4,εὐ,long,4
12,15,4,ῆρ,long,5
12,15,4,ες,short,5
12,15,5,ἐρ,short,5
12,15,5,ετμ,long,6
12,15,5,όν.,long,6
12,16,1,ἡμ,long,1
12,16,1,εῖς,long,1
12,16,2,μὲν,long,2
12,16,3,τὰ,short,2
12,16,4,ἕκ,short,2
12,16,4,αστ,long,3
12,16,4,α,short,3
12,16,5,δι,short,3
12,16,5,είπ,long,4
12,16,5,ομ,short,4
12,16,5,εν·,short,4
12,16,6,οὐδ’,long,5
12,16,7,ἄρ,short,5
12,16,7,α,short,5
12,16,8,Κίρκ,long,6
12,16,8,ην,long,6
12,17,1,ἐξ,long,1
12,17,2,Ἀ,short,1
12,17,2,ΐδ,short,1
12,17,2,εω,long,2
12,17,3,ἐλθ,long,2
12,17,3,όντ,long,3
12,17,3,ες,short,3
12,17,4,ἐλ,short,3
12,17,4,ήθ,long,4
12,17,4,ομ,short,4
12,17,4,"εν,",short,4
12,17,5,ἀλλ,long,5
12,17,5,ὰ,short,5
12,17,6,μάλ’,short,5
12,17,7,ὦκ,long,6
12,17,7,α,long,6
12,18,1,ἦλθ’,long,1
12,18,2,ἐντ,long,1
12,18,2,υν,long,2
12,18,2,αμ,short,2
12,18,2,έν,short,2
12,18,2,η·,long,3
12,18,3,ἅμ,short,3
12,18,3,α,short,3
12,18,4,δ’ἀμφ,long,4
12,18,4,ίπ,short,4
12,18,4,ολ,short,4
12,18,4,οι,long,5
12,18,5,φέρ,short,5
12,18,5,ον,short,5
12,18,6,αὐτ,long,6
12,18,6,ῇ,long,6
12,19,1,σῖτ,long,1
12,19,1,ον,long,1
12,19,2,καὶ,long,2
12,19,3,κρέ,short,2
12,19,3,α,short,2
12,19,4,πολλ,long,3
12,19,4,ὰ,short,3
12,19,5,καὶ,short,3
12,19,6,αἴθ,long,4
12,19,6,οπ,short,4
12,19,6,α,short,4
12,19,7,οἶν,long,5
12,19,7,ον,short,5
12,19,8,ἐρ,short,5
12,19,8,υθρ,long,6
12,19,8,όν.,long,6
12,20,1,ἡ,long,1
12,20,2,δ’ἐν,long,1
12,20,3,μέσσ,long,2
12,20,3,ῳ,long,2
12,20,4,στᾶσ,long,3
12,20,4,α,short,3
12,20,5,μετ,short,3
12,20,5,ηύδ,long,4
12,20,5,α,long,4
12,20,6,δῖ,long,5
12,20,6,α,short,5
12,20,7,θε,short,5
12,20,7,ά,long,6
12,20,7,ων·,long,6
12,21,1,σχέτλ,long,1
12,21,1,ι,short,1
12,21,1,"οι,",short,1
12,21,2,οἳ,long,2
12,21,3,ζώ,long,2
12,21,3,οντ,long,3
12,21,3,ες,short,3
