Book,Line,Word,Text,Length,Foot
16,1,1,τὼ,long,1
16,1,2,δ’αὖτ’,long,1
16,1,3,ἐν,long,2
16,1,4,κλισ,short,2
16,1,4,ί,short,2
16,1,4,ῃ,long,3
16,1,5,Ὀδ,short,3
16,1,5,υσ,short,3
16,1,5,εὺς,long,4
16,1,6,καὶ,long,4
16,1,7,δῖ,long,5
16,1,7,ος,short,5
16,1,8,ὑφ,short,5
16,1,8,ορβ,long,6
16,1,8,ὸς,long,6
16,2,1,ἐντ,long,1
16,2,1,ύν,long,1
16,2,1,οντ’,long,2
16,2,2,ἄρ,long,2
16,2,2,ιστ,long,3
16,2,2,ον,short,3
16,2,3,ἅμ’,short,3
16,2,4,ἠ,long,4
16,2,4,"οῖ,",long,4
16,2,5,κει,long,5
16,2,5,αμ,short,5
16,2,5,έν,short,5
16,2,5,ω,long,6
16,2,6,"πῦρ,",long,6
16,3,1,ἔκπ,long,1
16,3,1,εμψ,long,1
16,3,1,άν,long,2
16,3,2,τε,short,2
16,3,3,νομ,short,2
16,3,3,ῆ,long,3
16,3,3,ας,short,3
16,3,4,ἅμ’,short,3
16,3,5,ἀγρ,long,4
16,3,5,ομ,short,4
16,3,5,έν,short,4
16,3,5,οισ,long,5
16,3,5,ι,short,5
16,3,6,σύ,short,5
16,3,6,εσσ,long,6
16,3,6,ι·,long,6
16,4,1,Τηλ,long,1
16,4,1,έμ,short,1
16,4,1,αχ,short,1
16,4,1,ον,long,2
16,4,2,δὲ,short,2
16,4,3,περ,short,2
16,4,3,ίσσ,long,3
16,4,3,αιν,long,3
16,4,3,ον,long,4
16,4,4,κύν,short,4
16,4,4,ες,short,4
16,4,5,ὑλ,long,5
16,4,5,ακ,short,5
16,4,5,όμ,short,5
16,4,5,ωρ,long,6
16,4,5,"οι,",long,6
16,5,1,οὐδ’,long,1
16,5,2,ὕλ,short,1
16,5,2,α,short,1
16,5,2,ον,long,2
16,5,3,προσ,short,2
16,5,3,ι,short,2
16,5,3,όντ,long,3
16,5,3,α.,short,3
16,5,4,νό,short,3
16,5,4,ησ,long,4
16,5,4,ε,short,4
16,5,5,δὲ,short,4
16,5,6,δῖ,long,5
16,5,6,ος,short,5
16,5,7,Ὀδ,short,5
16,5,7,υσσ,long,6
16,5,7,εὺς,long,6
16,6,1,σαίν,long,1
16,6,1,οντ,long,1
16,6,1,άς,long,2
16,6,2,τε,short,2
16,6,3,κύν,short,2
16,6,3,"ας,",long,3
16,6,4,περ,short,3
16,6,4,ί,short,3
16,6,5,τε,long,4
16,6,6,κτύπ,short,4
16,6,6,ος,short,4
16,6,7,ἦλθ,long,5
16,6,7,ε,short,5
16,6,8,ποδ,short,5
16,6,8,οῖ,long,6
16,6,8,ϊν.,long,6
16,7,1,αἶψ,long,1
16,7,1,α,short,1
16,7,2,δ’ἄρ’,short,1
16,7,3,Εὔμ,long,2
16,7,3,αι,long,2
16,7,3,ον,long,3
16,7,4,ἔπ,short,3
16,7,4,ε,short,3
16,7,4,α,long,4
16,7,5,πτερ,short,4
16,7,5,ό,short,4
16,7,5,εντ,long,5
16,7,5,α,short,5
16,7,6,προσ,short,5
16,7,6,ηύδ,long,6
16,7,6,α·,long,6
16,8,1,Εὔμ,long,1
16,8,1,"αι’,",long,1
16,8,2,ἦ,long,2
16,8,3,μάλ,short,2
16,8,3,α,short,2
16,8,4,τίς,long,3
16,8,5,τοι,short,3
16,8,6,ἐλ,short,3
16,8,6,εύσ,long,4
16,8,6,ετ,short,4
