Book,Line,Word,Text,Length,Foot
11,1,1,αὐτ,long,1
11,1,1,ὰρ,short,1
11,1,2,ἐπ,short,1
11,1,2,εί,long,2
11,1,3,ῥ’ἐπ,short,2
11,1,3,ὶ,short,2
11,1,4,νῆ,long,3
11,1,4,α,short,3
11,1,5,κατ,short,3
11,1,5,ήλθ,long,4
11,1,5,ομ,short,4
11,1,5,εν,short,4
11,1,6,ἠδ,long,5
11,1,6,ὲ,short,5
11,1,7,θάλ,short,5
11,1,7,ασσ,long,6
11,1,7,"αν,",long,6
11,2,1,νῆ,long,1
11,2,1,α,short,1
11,2,2,μὲν,short,1
11,2,3,ἂρ,long,2
11,2,4,πάμπρ,long,2
11,2,4,ωτ,long,3
11,2,4,ον,short,3
11,2,5,ἐρ,short,3
11,2,5,ύσσ,long,4
11,2,5,αμ,short,4
11,2,5,εν,short,4
11,2,6,εἰς,long,5
11,2,7,ἅλ,short,5
11,2,7,α,short,5
11,2,8,δῖ,long,6
11,2,8,"αν,",long,6
11,3,1,ἐν,long,1
11,3,2,δ’ἱστ,long,1
11,3,2,ὸν,long,2
11,3,3,τιθ,short,2
11,3,3,έμ,short,2
11,3,3,εσθ,long,3
11,3,3,α,short,3
11,3,4,καὶ,short,3
11,3,5,ἱστ,long,4
11,3,5,ί,short,4
11,3,5,α,short,4
11,3,6,νη,long,5
11,3,6,ὶ,short,5
11,3,7,μελ,short,5
11,3,7,αίν,long,6
11,3,7,"ῃ,",long,6
11,4,1,ἐν,long,1
11,4,2,δὲ,short,1
11,4,3,τὰ,short,1
11,4,4,μῆλ,long,2
11,4,4,α,short,2
11,4,5,λαβ,short,2
11,4,5,όντ,long,3
11,4,5,ες,short,3
11,4,6,ἐβ,short,3
11,4,6,ήσ,long,4
11,4,6,αμ,short,4
11,4,6,"εν,",short,4
11,4,7,ἂν,long,5
11,4,8,δὲ,short,5
11,4,9,καὶ,short,5
11,4,10,αὐτ,long,6
11,4,10,οὶ,long,6
11,5,1,βαίν,long,1
11,5,1,ομ,short,1
11,5,1,εν,short,1
11,5,2,ἀχν,long,2
11,5,2,ύμ,short,2
11,5,2,εν,short,2
11,5,2,οι,long,3
11,5,3,θαλ,short,3
11,5,3,ερ,short,3
11,5,3,ὸν,long,4
11,5,4,κατ,short,4
11,5,4,ὰ,short,4
11,5,5,δάκρ,long,5
11,5,5,υ,short,5
11,5,6,χέ,short,5
11,5,6,οντ,long,6
11,5,6,ες.,long,6
11,6,1,ἡμ,long,1
11,6,1,ῖν,long,1
11,6,2,δ’αὖ,long,2
11,6,3,κατ,short,2
11,6,3,όπ,short,2
11,6,3,ισθ,long,3
11,6,3,ε,short,3
11,6,4,νε,short,3
11,6,4,ὸς,long,4
11,6,5,κυ,short,4
11,6,5,αν,short,4
11,6,5,οπρ,long,5
11,6,5,ώρ,long,5
11,6,5,οι,long,6
11,6,5,ο,long,6
11,7,1,ἴκμ,long,1
11,7,1,εν,short,1
11,7,1,ον,short,1
11,7,2,οὖρ,long,2
11,7,2,ον,short,2
11,7,3,ἵ,short,2
11,7,3,ει,long,3
11,7,4,πλησ,long,3
11,7,4,ίστ,long,4
11,7,4,ι,short,4
11,7,4,"ον,",short,4
11,7,5,ἐσθλ,long,5
11,7,5,ὸν,short,5
11,7,6,ἑτ,short,5
11,7,6,αῖρ,long,6
11,7,6,"ον,",long,6
11,8,1,Κίρκ,long,1
11,8,1,η,short,1
11,8,2,ἐ,short,1
11,8,2,ϋπλ,long,2
11,8,2,όκ,short,2
11,8,2,αμ,short,2
11,8,2,"ος,",long,3
11,8,3,δειν,long,3
11,8,3,ὴ,long,4
11,8,4,θε,short,4
11,8,4,ὸς,short,4
11,8,5,αὐδ,long,5
11,8,5,ή,long,5
11,8,5,εσσ,long,6
11,8,5,α.,long,6
11,9,1,ἡμ,long,1
11,9,1,εῖς,long,1
11,9,2,δ’ὅπλ,long,2
11,9,2,α,short,2
11,9,3,ἕκ,short,2
11,9,3,αστ,long,3
11,9,3,α,short,3
11,9,4,πον,short,3
11,9,4,ησ,long,4
11,9,4,άμ,short,4
11,9,4,εν,short,4
11,9,4,οι,long,5
11,9,5,κατ,short,5
11,9,5,ὰ,short,5
11,9,6,νῆ,long,6
11,9,6,α,long,6
11,10,1,ἥμ,long,1
