Book,Line,Word,Text,Length
13,1,1,ὣς,long
13,1,2,ἔφ,short
13,1,2,"αθ’,",short
13,1,3,οἱ,long
13,1,4,δ’ἄρ,short
13,1,4,α,short
13,1,5,πάντ,long
13,1,5,ες,short
13,1,6,ἀκ,short
13,1,6,ὴν,long
13,1,7,ἐγ,short
13,1,7,έν,short
13,1,7,οντ,long
13,1,7,ο,short
13,1,8,σι,short
13,1,8,ωπ,long
13,1,8,"ῇ,",long
13,2,1,κηλ,long
13,2,1,ηθμ,long
13,2,1,ῷ,long
13,2,2,δ’ἔσχ,long
13,2,2,οντ,long
13,2,2,ο,short
13,2,3,κατ,short
13,2,3,ὰ,long
13,2,4,μέγ,short
13,2,4,αρ,short
13,2,4,α,long
13,2,5,σκι,short
13,2,5,ό,short
13,2,5,εντ,long
13,2,5,α.,long
13,3,1,τὸν,long
13,3,2,δ’αὖτ’,long
13,3,3,Ἀλκ,long
13,3,3,ίν,short
13,3,3,ο,short
13,3,3,ος,long
13,3,4,ἀπ,short
13,3,4,αμ,short
13,3,4,είβ,long
13,3,4,ετ,short
13,3,4,ο,short
13,3,5,φών,long
13,3,5,ησ,long
13,3,5,έν,long
13,3,6,τε·,long
13,4,1,ὦ,long
13,4,2,Ὀδ,short
13,4,2,υσ,short
13,4,2,"εῦ,",long
13,4,3,ἐπ,short
13,4,3,εὶ,short
13,4,4,ἵκ,long
13,4,4,ευ,short
13,4,5,ἐμ,short
13,4,5,ὸν,long
13,4,6,ποτ,short
13,4,6,ὶ,short
13,4,7,χαλκ,long
13,4,7,οβ,short
13,4,7,ατ,short
13,4,7,ὲς,long
13,4,8,"δῶ,",long
13,5,1,ὑψ,long
13,5,1,ερ,short
13,5,1,εφ,short
13,5,1,"ές,",long
13,5,2,τῶ,long
13,5,3,σ’οὔ,long
13,5,4,τι,short
13,5,5,παλ,short
13,5,5,ιμπλ,long
13,5,5,αγχθ,long
13,5,5,έντ,long
13,5,5,α,short
13,5,6,γ’ὀ,short
13,5,6,ΐ,long
13,5,6,ω,long
13,6,1,ἂψ,long
13,6,2,ἀπ,short
13,6,2,ον,short
13,6,2,οστ,long
13,6,2,ήσ,long
13,6,2,"ειν,",long
13,6,3,εἰ,long
13,6,4,καὶ,long
13,6,5,μάλ,short
13,6,5,α,short
13,6,6,πολλ,long
13,6,6,ὰ,short
13,6,7,πέπ,short
13,6,7,ονθ,long
13,6,7,ας.,long
13,7,1,ὑμ,long
13,7,1,έων,long
13,7,2,δ’ἀνδρ,long
13,7,2,ὶ,short
13,7,3,ἑκ,short
13,7,3,άστ,long
13,7,3,ῳ,short
13,7,4,ἐφ,short
13,7,4,ι,long
13,7,4,έμ,short
13,7,4,εν,short
13,7,4,ος,long
13,7,5,τάδ,short
13,7,5,ε,short
13,7,6,εἴρ,long
13,7,6,"ω,",long
13,8,1,ὅσσ,long
13,8,1,οι,short
13,8,2,ἐν,short
13,8,2,ὶ,long
13,8,3,μεγ,short
13,8,3,άρ,short
13,8,3,οισ,long
13,8,3,ι,short
13,8,4,γερ,short
13,8,4,ούσ,long
13,8,4,ι,short
13,8,4,ον,short
13,8,5,αἴθ,long
13,8,5,οπ,short
13,8,5,α,short
13,8,6,οἶν,long
13,8,6,ον,long
13,9,1,αἰ,long
13,9,1,εὶ,long
13,9,2,πίν,long
13,9,2,ετ’,short
13,9,3,ἐμ,short
13,9,3,οῖσ,long
13,9,3,"ιν,",short
13,9,4,ἀκ,short
13,9,4,ου,long
13,9,4,άζ,long
13,9,4,εσθ,long
13,9,4,ε,short
13,9,5,δ’ἀ,short
13,9,5,οιδ,long
13,9,5,οῦ.,long
13,10,1,εἵμ,long
13,10,1,ατ,short
13,10,1,α,short
13,10,2,μὲν,long
13,10,3,δὴ,long
13,10,4,ξείν,long
13,10,4,ῳ,short
13,10,5,ἐ,short
13,10,5,ϋξ,long
13,10,5,έστ,long
13,10,5,ῃ,long
